"province","temp","rate","time"
"NB2",34.3,0.161325213025168,6.19865911819088
"ON",34.3,0.227866617166158,4.38853226569992
"QC",34.3,0.235539530267543,4.24557185315689
"IN",34.4,0.105074571255258,9.51705056249183
"IPU",34.4,0.304463463289882,3.28446635150096
"NB2",34.4,0.151830460980084,6.58629364541244
"ON",34.4,0.219649815943089,4.55270128822093
"QC",34.4,0.226057431863048,4.42365460753557
"IN",34.5,0.101251940694539,9.87635391873254
"IPU",34.5,0.297547354158756,3.36080958575943
"NB2",34.5,0.141863364206303,7.04903628541612
"ON",34.5,0.210685734013981,4.74640586748079
"QC",34.5,0.215528666916761,4.63975402630992
"IN",34.6,0.0974533117806474,10.2613256098998
"IPU",34.6,0.289886937766672,3.44962076508987
"NB2",34.6,0.132035564611883,7.57371705082239
"ON",34.6,0.201632483835644,4.95951834392973
"QC",34.6,0.204680834805066,4.88565530188944
"IN",34.7,0.0937927742685389,10.6618021250866
"IPU",34.7,0.281311992029639,3.55477202909853
"NB2",34.7,0.122382298856105,8.17111634237023
"ON",34.7,0.192156056236815,5.20410349135313
"QC",34.7,0.193782563434738,5.16042301403649
"IN",34.8,0.0903519065265866,11.0678350745396
"IPU",34.8,0.271896200516335,3.67787412695642
"NB2",34.8,0.112964904300399,8.85230691048949
"ON",34.8,0.182272302937767,5.48629706683128
"QC",34.8,0.182435146398593,5.48139998757731
"IN",34.9,0.0868138476743135,11.5188996770385
"IPU",34.9,0.262316961316675,3.8121820128924
"NB2",34.9,0.10393985906186,9.62094828484083
"ON",34.9,0.172464538757843,5.79829354145516
"QC",34.9,0.171709500847414,5.82378969343842
"IN",35,0.0835042117752507,11.9754444182398
"IPU",35,0.252298180256044,3.96356406158883
"NB2",35,0.0956464912447286,10.455167000233
"ON",35,0.162841349889312,6.14094639215536
"QC",35,0.161105332084119,6.20711920743236
"IN",35.1,0.0802956807064117,12.453970058028
"IPU",35.1,0.241928961889743,4.13344490158321
"NB2",35.1,0.0878101791328459,11.388201366254
"ON",35.1,0.153493909686408,6.51491646999561
"QC",35.1,0.150468355951544,6.64591578140487
"IN",35.2,0.0771821807882375,12.9563639942869
"IPU",35.2,0.230993381962805,4.32912835652747
"NB2",35.2,0.0807556895706897,12.3830286332728
"ON",35.2,0.144537877706881,6.91860165653054
"QC",35.2,0.140267344811012,7.12924309899156
"IN",35.3,0.074077860296972,13.4993111186158
"IPU",35.3,0.220087555865047,4.54364626200959
"NB2",35.3,0.0739166822534876,13.5287460831615
"ON",35.3,0.135519394824422,7.37901760352456
"QC",35.3,0.130233753490043,7.67850095397587
"IN",35.4,0.0711939683118025,14.0461406792239
"IPU",35.4,0.208787467261392,4.7895595134258
"NB2",35.4,0.0675770042134423,14.7979335581417
"ON",35.4,0.126630911070181,7.89696601084761
"QC",35.4,0.120922376233708,8.26976803137729
"IN",35.5,0.0684372704186459,14.6119212133617
"IPU",35.5,0.19774065774018,5.05712906145539
"NB2",35.5,0.0617443523855282,16.1958133626886
"ON",35.5,0.11803775945803,8.47186536275212
"QC",35.5,0.111850075923063,8.94054108820177
"IN",35.6,0.0656725866931182,15.2270539584644
"IPU",35.6,0.186645518502984,5.35775014016657
"NB2",35.6,0.0563983240990706,17.7310245070648
"ON",35.6,0.109819487733562,9.10585204065345
"QC",35.6,0.103481906813537,9.66352577935315
"IN",35.7,0.0630860703303662,15.851360326972
"IPU",35.7,0.175296594626696,5.70461737859289
"NB2",35.7,0.0513665265997467,19.4679310893423
"ON",35.7,0.102072832701366,9.79692611409866
"QC",35.7,0.0952198314770421,10.5020140100909
"IN",35.8,0.0605852672006076,16.5056654127411
"IPU",35.8,0.164135822472077,6.092515297572
"NB2",35.8,0.0467879743711137,21.3730134097545
"ON",35.8,0.0945444790460938,10.5770324546027
"QC",35.8,0.0876109151285821,11.4141043788265
"IN",35.9,0.0581215500825401,17.2053239134204
"IPU",35.9,0.153145059195178,6.52975694355758
"NB2",35.9,0.0424740087619523,23.5438108459757
"ON",35.9,0.087410312618108,11.4402978809097
"QC",35.9,0.0803064356832247,12.4523218492781
"IN",36,0.0557166909898483,17.9479431070796
"IPU",36,0.142420077826849,7.02148262111981
"NB2",36,0.0384940365342375,25.9780539033279
"ON",36,0.0805531755388702,12.4141609448815
"QC",36,0.0734033372715069,13.6233595634989
"IN",36.1,0.0535681493512524,18.6678093738632
"IPU",36.1,0.132148053705578,7.56727168257874
"NB2",36.1,0.0349523780168456,28.6103642934364
"ON",36.1,0.0741730650652887,13.4819830491912
"QC",36.1,0.0668598678474886,14.9566555259798
"IN",36.2,0.0514045689816459,19.4535237099269
"IPU",36.2,0.122095083577342,8.19033811360577
"NB2",36.2,0.0316565254820601,31.5890637129581
"ON",36.2,0.0682442753646336,14.6532450382713
"QC",36.2,0.0610295796250459,16.3854974080052
"IN",36.3,0.049303145002934,20.2826835291142
"IPU",36.3,0.112641645448315,8.87771122330292
"NB2",36.3,0.0286513423348915,34.9023824988744
"ON",36.3,0.0625357091258455,15.9908637116904
"QC",36.3,0.0556760106027552,17.9610591590715
"IN",36.4,0.0473429366225671,21.1224754415351
"IPU",36.4,0.103457651583838,9.66579067668876
"NB2",36.4,0.0258155683713421,38.7363184009654
"ON",36.4,0.057246133224588,17.4684287975262
"QC",36.4,0.0504798789355885,19.8098757546345
"IN",36.5,0.0454356237417487,22.0091636789092
"IPU",36.5,0.0951634526395372,10.5082376966834
"NB2",36.5,0.0232402398206441,43.0288159524579
"ON",36.5,0.0524603071553644,19.0620313987651
"QC",36.5,0.0458790133236819,21.7964623294937
"IN",36.6,0.0435831534499504,22.9446495968128
"IPU",36.6,0.0872830789110626,11.4569749494338
"NB2",36.6,0.020947376474949,47.738677673545
"ON",36.6,0.0479865192983263,20.8391870954592
"QC",36.6,0.0415212571780462,24.084059836025
"IN",36.7,0.0418024385541651,23.9220592332331
"IPU",36.7,0.0797655950859895,12.5367352485875
"NB2",36.7,0.0188996200867962,52.9111846595316
"ON",36.7,0.0439000458654937,22.7790384414968
"QC",36.7,0.0376960441375846,26.5279825678322
"IN",36.8,0.0401060315894082,24.9339122556016
"IPU",36.8,0.072712072321736,13.7528744304689
"NB2",36.8,0.0170001488736385,58.8230143243097
"ON",36.8,0.0400951459162019,24.9407003536721
"QC",36.8,0.0341755547655319,29.2606952026523
"IN",36.9,0.0384327480730344,26.019476882407
"IPU",36.9,0.0663523383431843,15.0710607626206
"NB2",36.9,0.0153345742800463,65.2121140797739
"ON",36.9,0.0365794038917866,27.337814392268
"QC",36.9,0.0309727590851468,32.2864366845035
"IN",37,0.0368671239684293,27.1244499300684
"IPU",37,0.0602130725659513,16.6076892885312
"NB2",37,0.0138307164003347,72.302836741396
"ON",37,0.0333152457175329,30.0162882439494
"QC",37,0.0280338820912396,35.6711227918636
"IN",37.1,0.0353548506787754,28.2846625951304
"IPU",37.1,0.0545116865806176,18.3446902010718
"NB2",37.1,0.0124394613989634,80.3893328834553
"ON",37.1,0.0303947488054389,32.9004218768256
"QC",37.1,0.0253000383563128,39.5256322288081
"IN",37.2,0.0338541905709874,29.5384407082019
"IPU",37.2,0.0493058237715912,20.2816074791995
"NB2",37.2,0.0111950398759933,89.3252755993286
"ON",37.2,0.0276679376650413,36.1429220956072
"QC",37.2,0.0228316465429074,43.7988562260828
"IN",37.3,0.0324156939843126,30.8492575954154
"IPU",37.3,0.0447122867035807,22.3652430710831
"NB2",37.3,0.0100905684126554,99.1024508797637
"ON",37.3,0.0251662696870917,39.7357291726206
"QC",37.3,0.0205894332995332,48.5686036822926
"IN",37.4,0.0310464438659756,32.2098090845716
"IPU",37.4,0.0404637615060579,24.7134760399936
"NB2",37.4,0.00906111181635298,110.361764630726
"ON",37.4,0.022833292163371,43.7957015576082
"QC",37.4,0.0186096766950375,53.7354851620862
"IN",37.5,0.0297378962235386,33.6271271653429
"IPU",37.5,0.0364559561101726,27.4303729463835
"NB2",37.5,0.00814954818221559,122.708149436948
"ON",37.5,0.0207462350307646,48.2015225277711
"QC",37.5,0.016740727705863,59.734569180512
"IN",37.6,0.028477325244095,35.1156598625644
"IPU",37.6,0.0329554708631241,30.3440000269299
"NB2",37.6,0.00730357784992105,136.919455681823
"ON",37.6,0.0188490872156711,53.0530093161721
"QC",37.6,0.0150738052296372,66.3402615087395
"IN",37.7,0.0272576457613439,36.6869541432291
"IPU",37.7,0.0297664714299335,33.5949683590972
"NB2",37.7,0.0065674708771264,152.265631591154
"ON",37.7,0.0170742594034308,58.5677046413915
"QC",37.7,0.013554587981809,73.7758286876158
"IN",37.8,0.0260983958263805,38.3165316354343
"IPU",37.8,0.0268436017729308,37.2528461714119
"NB2",37.8,0.00590732007044834,169.28192914569
"ON",37.8,0.0154818645428445,64.5917199089348
"QC",37.8,0.012222863121532,81.8139014549708
"IN",37.9,0.0250397166073929,39.9365600512866
"IPU",37.9,0.0242042688774201,41.3151102199416
"NB2",37.9,0.00531632916069658,188.100654641423
"ON",37.9,0.014041526655603,71.217345751358
"QC",37.9,0.0109873533514807,91.0138019744807
"IN",38,0.0240143688644262,41.6417356919759
"IPU",38,0.0218725751139414,45.7193746309235
"NB2",38,0.00477894321441583,209.251784229655
"ON",38,0.0127278523461992,78.5678607598036
"QC",38,0.00986002139760401,101.419664437533
"IN",38.1,0.022987786140949,43.5013673689067
"IPU",38.1,0.0196827681220531,50.8058825747554
"NB2",38.1,0.0042968479663437,232.728739606873
"ON",38.1,0.011527352548018,86.7501900426055
"QC",38.1,0.00890437185884651,112.304776815694
"IN",38.2,0.022017232126969,45.418969845933
"IPU",38.2,0.0176801222546043,56.5612395733772
"NB2",38.2,0.00386352313852834,258.831243991867
"ON",38.2,0.0104611855096871,95.5915612821902
"QC",38.2,0.00800156771747925,124.975730442264
"IN",38.3,0.0210703503075835,47.460062297802
"IPU",38.3,0.0158864128309275,62.9469178489847
"NB2",38.3,0.00348375836556589,287.046462127632
"ON",38.3,0.0094688634819397,105.609295965552
"QC",38.3,0.00718829835576185,139.115002060316
"IN",38.4,0.0201841131663208,49.5439178819907
"IPU",38.4,0.0142878814304139,69.9893933061942
"NB2",38.4,0.00312755595554571,319.738962080068
"ON",38.4,0.00858104472426988,116.535936299713
"QC",38.4,0.00645706321180831,154.869200149749
"IN",38.5,0.0193106309945235,51.784953600206
"IPU",38.5,0.0128078968914538,78.0768817304932
"NB2",38.5,0.00280595305719462,356.385551618664
"ON",38.5,0.00777479256179187,128.620799579842
"QC",38.5,0.00578723663295331,172.794077307477
"IN",38.6,0.0184839545958268,54.1009768670417
"IPU",38.6,0.0114947282393196,86.9970238814629
"NB2",38.6,0.00251979593204856,396.857535573737
"ON",38.6,0.00704717063160885,141.900934668392
"QC",38.6,0.00520288494630343,192.201241315388
"IN",38.7,0.0176687031810207,56.5972518898081
"IPU",38.7,0.0103189063917545,96.9095500117844
"NB2",38.7,0.00226246073305624,441.996895747654
"ON",38.7,0.00638227208337596,156.684079814848
"QC",38.7,0.00467894894751011,213.723947149393
"IN",38.8,0.0168985893526888,59.1765379509738
"IPU",38.8,0.00923280029776073,108.311518923983
"NB2",38.8,0.00202934151725181,492.770680864739
"ON",38.8,0.00578245022301497,172.93708932119
"QC",38.8,0.00420202160722902,237.980951259012
"IN",38.9,0.0162045780029794,61.7109982753818
"IPU",38.9,0.00828492382135958,120.701742786953
"NB2",38.9,0.00182400212646968,548.245459196193
"ON",38.9,0.00523306581745652,191.092679497763
"QC",38.9,0.00377214132261057,265.101518596185
"IN",39,0.0155207470327085,64.4299382694368
"IPU",39,0.00745092429828854,134.212267472285
"NB2",39,0.0016400098408863,609.753438248294
"ON",39,0.00473203063022568,211.326052065129
"QC",39,0.00338679240204893,295.264628515005
"IN",39.1,0.0148583243117468,67.3023403603004
"IPU",39.1,0.00667511678752282,149.811573417357
"NB2",39.1,0.00147648840642101,677.283636125748
"ON",39.1,0.0042757613654229,233.876576839215
"QC",39.1,0.00304076266713591,328.864974251417
"IN",39.2,0.0142187776100671,70.3295344801213
"IPU",39.2,0.00597942185722269,167.242803573316
"NB2",39.2,0.0013234112810991,755.622999921329
"ON",39.2,0.00386333914408176,258.845030716492
"QC",39.2,0.00273024450835676,366.268015487076
"IN",39.3,0.0136219033759803,73.4111829402679
"IPU",39.3,0.00535209607717593,186.845694489173
"NB2",39.3,0.00118828932214329,841.547930861379
"ON",39.3,0.00349060226020348,286.488810124555
"QC",39.3,0.00245488538545488,407.351015882543
"IN",39.4,0.0130541387020702,76.6040639441762
"IPU",39.4,0.00478829675289522,208.842888399158
"NB2",39.4,0.0010679031950856,936.414938887831
"ON",39.4,0.00315368230752319,317.095862260758
"QC",39.4,0.00220881360773808,452.731728099829
"IN",39.5,0.0125018268208744,79.9883107683314
"IPU",39.5,0.00429007615230097,233.096707683165
"NB2",39.5,0.000959757612193667,1041.93898224072
"ON",39.5,0.00285185482768315,350.652350256006
"QC",39.5,0.00199095364979378,502.272093696478
"IN",39.6,0.0119735768398945,83.5172325170281
"IPU",39.6,0.00384649086986091,259.977226876695
"NB2",39.6,0.000862890451230446,1158.92365656838
"ON",39.6,0.00257891888034172,387.760601461497
"QC",39.6,0.00179621405478991,556.726622520922
"IN",39.7,0.0114673126726014,87.2043926109376
"IPU",39.7,0.00344037888657809,290.665693151696
"NB2",39.7,0.000777470988685074,1286.25050576369
"ON",39.7,0.00233212357490591,428.793829977792
"QC",39.7,0.0016186253842664,617.808823516087
"IN",39.8,0.0109750116711768,91.1160762717998
"IPU",39.8,0.00307702471235156,324.989342573337
"NB2",39.8,0.000700334240596488,1427.91563306772
"ON",39.8,0.00210897569695976,474.164195407346
"QC",39.8,0.00145667658060362,686.50354438661
"IN",39.9,0.0105086641212317,95.1595760362103
"IPU",39.9,0.002752015975192,363.370133454656
"NB2",39.9,0.000630500440009619,1586.05788293087
"ON",39.9,0.00190721652033872,524.326838421745
"QC",39.9,0.00131073821576836,762.948219648423
"IN",40,0.0100645570379544,99.3585977520851
"IPU",40,0.00246133144739048,406.284427261094
"NB2",40,0.000567659687713401,1761.62673313313
"ON",40,0.0017248005092592,579.784331543484
"QC",40,0.00118025389499305,847.294000615847
"AB",0,0.000246340378013579,4059.42762814437
"AB",0.1,0.000262155985175554,3814.5228694485
"AB",0.2,0.000280242893632748,3568.33312459089
"AB",0.3,0.000298916214064761,3345.43439800118
"AB",0.4,0.000319578407761533,3129.1337926156
"AB",0.5,0.000342782452146659,2917.31034551542
"AB",0.6,0.000365774800186164,2733.92267208892
"AB",0.7,0.000389943204859756,2564.48920168471
"AB",0.8,0.000416665332087422,2400.02036314746
"AB",0.9,0.000444385374980332,2250.29971628192
"AB",1,0.000474472170242957,2107.60517945818
"AB",1.1,0.000506811468402905,1973.12035070219
"AB",1.2,0.000541469887887887,1846.82477265735
"AB",1.3,0.000577451390799471,1731.7480227518
"AB",1.4,0.000618171637751199,1617.6749336189
"AB",1.5,0.000661034031826763,1512.78688260977
"AB",1.6,0.000706853339563606,1414.72216284561
"AB",1.7,0.000754400660170759,1325.55616326946
"AB",1.8,0.00080384118308974,1244.02696393761
"AB",1.9,0.000856973420098827,1166.89735511317
"AB",2,0.000912321636019578,1096.10746625987
"AB",2.1,0.00097221373364018,1028.58049965687
"AB",2.2,0.00103812583241008,963.274585306223
"AB",2.3,0.00110360024894162,906.125740157462
"AB",2.4,0.00117085310734524,854.078102321182
"AB",2.5,0.00124343399889296,804.224503591008
"AB",2.6,0.00132408293301241,755.240726083709
"AB",2.7,0.00141490238887957,706.764396833974
"AB",2.8,0.00150671776867977,663.695456071005
"AB",2.9,0.00160471017429986,623.166996001907
"AB",3,0.00170671884531725,585.920394344417
"AB",3.1,0.00181427993528368,551.183001175699
"AB",3.2,0.00193491951321842,516.817523070085
"AB",3.3,0.00205826047048579,485.847184456991
"AB",3.4,0.00218405586957781,457.863745187058
"AB",3.5,0.00232250475557102,430.569624709883
"AB",3.6,0.00247565913728977,403.932830974172
"AB",3.7,0.00263284397816889,379.818343535932
"AB",3.8,0.00280402125317449,356.630692307568
"AB",3.9,0.00298207972504344,335.336810699675
"AB",4,0.00317572884366405,314.888355373884
"AB",4.1,0.00337316156285934,296.45829822507
"AB",4.2,0.00358210127502751,279.165764903191
"AB",4.3,0.00380748059016824,262.641628075533
"AB",4.4,0.00404276790671011,247.355285522272
"AB",4.5,0.00429470035859636,232.845520523862
"AB",4.6,0.00456385159987242,219.113209888286
"AB",4.7,0.00483152257265857,206.974349391186
"AB",4.8,0.00511779117755,195.396844171917
"AB",4.9,0.0054118498337734,184.779702710642
"AB",5,0.00574616696326942,174.029060563118
"AB",5.1,0.00612534430168441,163.256342880237
"AB",5.2,0.0065008825607355,153.82533179506
"AB",5.3,0.00688797686195813,145.18055172129
"AB",5.4,0.00728999870341681,137.174237836613
"AB",5.5,0.00772437928279669,129.460279331913
"AB",5.6,0.0081929338613341,122.05649578317
"AB",5.7,0.00869352433284699,115.028334757305
"AB",5.8,0.00919389549076153,108.767850254076
"AB",5.9,0.00972479813167528,102.829899894351
"AB",6,0.010281809614473,97.2592389259695
"AB",6.1,0.0108571856023969,92.1049029810391
"AB",6.2,0.0114512752773526,87.3265241091487
"AB",6.3,0.0120867137161224,82.7354951715186
"AB",6.4,0.0127830962622539,78.2283673798176
"AB",6.5,0.0134707187555963,74.2350919539682
"AB",6.6,0.0141794990260373,70.5243545203493
"AB",6.7,0.0149615477739639,66.8380274159429
"AB",6.8,0.0157674634545139,63.421761425236
"AB",6.9,0.0165513178901188,60.4181507412022
"AB",7,0.0174682451184646,57.2467420864977
"AB",7.1,0.0183733444254121,54.4266766857753
"AB",7.2,0.0192891800076443,51.8425363664752
"AB",7.3,0.020292406750259,49.2795168330335
"AB",7.4,0.0213051297482006,46.9370533509564
"AB",7.5,0.0223368188073572,44.7691326945579
"AB",7.6,0.0234214772966231,42.6958553040478
"AB",7.7,0.024505906265298,40.8064918162493
"AB",7.8,0.0257105921424286,38.8944758019574
"AB",7.9,0.0267709346453757,37.353952275954
"AB",8,0.0279303939313362,35.8032904110395
"AB",8.1,0.0291068688013506,34.3561537172862
"AB",8.2,0.0303779055381752,32.9186633050481
"AB",8.3,0.0317141138405464,31.5317047837425
"AB",8.4,0.0331748241129268,30.1433399194561
"AB",8.5,0.0344998083722743,28.9856688661597
"AB",8.6,0.0359580611557457,27.8101778613901
"AB",8.7,0.0375326801324554,26.6434481066577
"AB",8.8,0.0390075089632701,25.6360903583379
"AB",8.9,0.0405419960769368,24.6657833184488
"AB",9,0.0420516463865208,23.7802817732191
"AB",9.1,0.0437480873622726,22.8581422307983
"AB",9.2,0.0454621365934331,21.9963268929428
"AB",9.3,0.0471286339820296,21.218524998385
"AB",9.4,0.0489285111307043,20.4379814195519
"AB",9.5,0.050631394367659,19.7505917766779
"AB",9.6,0.0523623177157997,19.0977046528512
"AB",9.7,0.0540650250729429,18.4962460569895
"AB",9.8,0.0558237120462496,17.9135349965368
"AB",9.9,0.0577090061188795,17.3283178924198
"AB",10,0.0595352239706636,16.7967790376105
"AB",10.1,0.0612615859483516,16.3234428970509
"AB",10.2,0.0630633778336777,15.8570651733168
"AB",10.3,0.0648076111165987,15.4302873376455
"AB",10.4,0.0664467352226305,15.0496483783292
"AB",10.5,0.0682446298747941,14.65316814124
"AB",10.6,0.0699842973017118,14.2889196510795
"AB",10.7,0.071920274517065,13.904285157418
"AB",10.8,0.073757071736515,13.5580224532647
"AB",10.9,0.0754846697330564,13.2477232899877
"AB",11,0.0772066924796665,12.9522451340715
"AB",11.1,0.0789262636250541,12.6700537196037
"AB",11.2,0.0807396849723024,12.3854832847167
"AB",11.3,0.0823959223766453,12.1365230908138
"AB",11.4,0.0842184044890493,11.8738892025276
"AB",11.5,0.0859855127739026,11.6298661863227
"AB",11.6,0.0877530387248515,11.3956168128914
"AB",11.7,0.0894017166841909,11.1854696034771
"AB",11.8,0.0909646688105193,10.9932792247792
"AB",11.9,0.0927860775777801,10.7774795277422
"AB",12,0.0943911376006926,10.5942150519031
"AB",12.1,0.0959632788642601,10.4206527722992
"AB",12.2,0.0975284040501312,10.2534236182325
"AB",12.3,0.099093824487511,10.0914465047826
"AB",12.4,0.100560092400629,9.94430368408134
"AB",12.5,0.102064596600572,9.79771921696607
"AB",12.6,0.103544000430348,9.65773043098563
"AB",12.7,0.10498521237795,9.52515100401121
"AB",12.8,0.106562268018943,9.3841850726832
"AB",12.9,0.108069604209433,9.25329571400968
"AB",13,0.10952436251843,9.13038879926623
"AB",13.1,0.110923731024879,9.01520352075405
"AB",13.2,0.112413697508004,8.89571311175822
"AB",13.3,0.113849725564808,8.78350876365318
"AB",13.4,0.115144806006501,8.68471657000362
"AB",13.5,0.116482920885969,8.58494957545459
"AB",13.6,0.117856339096786,8.48490636687235
"AB",13.7,0.119229099717126,8.38721554285458
"AB",13.8,0.120612341405692,8.29102647449623
"AB",13.9,0.122031636822999,8.19459633474743
"AB",14,0.123441050001888,8.10103429416557
"AB",14.1,0.124710879264921,8.01854665426976
"AB",14.2,0.126036234453446,7.93422625382687
"AB",14.3,0.127300127014066,7.85545193583219
"AB",14.4,0.128674606303913,7.77154117999022
"AB",14.5,0.130029343662979,7.69057194734268
"AB",14.6,0.1312567789617,7.61865414685603
"AB",14.7,0.132561886795373,7.54364640554338
"AB",14.8,0.133919576704416,7.4671682492098
"AB",14.9,0.135258195501063,7.39326752880149
"AB",15,0.136518741969703,7.32500169983798
"AB",15.1,0.137786919556885,7.25758355438827
"AB",15.2,0.139156274433445,7.18616537027258
"AB",15.3,0.140314933242457,7.12682574136277
"AB",15.4,0.141530162636398,7.06563213349928
"AB",15.5,0.142790737289656,7.00325542739298
"AB",15.6,0.144096994172622,6.93977004382078
"AB",15.7,0.145313619391285,6.88166756917457
"AB",15.8,0.146528219821124,6.82462487117383
"AB",15.9,0.14780602107223,6.76562424730485
"AB",16,0.149102181682371,6.70680997913719
"AB",16.1,0.150330546368058,6.65200802003757
"AB",16.2,0.151482405204531,6.60142675187682
"AB",16.3,0.152626341315343,6.55194955963353
"AB",16.4,0.153797097353917,6.50207329815382
"AB",16.5,0.155007693393367,6.45129343517368
"AB",16.6,0.156243874279772,6.40025105074094
"AB",16.7,0.157471542132081,6.35035391181287
"AB",16.8,0.15863885502529,6.30362593062989
"AB",16.9,0.159812364000855,6.25733821565277
"AB",17,0.160989462116749,6.21158675053175
"AB",17.1,0.16219584522958,6.16538612829978
"AB",17.2,0.163370648008496,6.12105106240573
"AB",17.3,0.164658851224548,6.0731627416636
"AB",17.4,0.165904763993148,6.02755448111242
"AB",17.5,0.167121915163183,5.98365572679974
"AB",17.6,0.168371697487849,5.93924047166534
"AB",17.7,0.169573227786854,5.89715736743071
"AB",17.8,0.170814626243687,5.85429969935558
"AB",17.9,0.172043235312183,5.81249270699038
"AB",18,0.173247964591341,5.77207370840385
"AB",18.1,0.174520743283039,5.7299778917297
"AB",18.2,0.175795568553941,5.68842553460342
"AB",18.3,0.177037978637357,5.64850555492643
"AB",18.4,0.178281644583448,5.60910242614883
"AB",18.5,0.179456584955583,5.57237851569536
"AB",18.6,0.180659710958837,5.53526856945396
"AB",18.7,0.181912295532196,5.49715484100484
"AB",18.8,0.18323261390037,5.45754371302814
"AB",18.9,0.184508758498888,5.41979693126917
"AB",19,0.185783383270489,5.38261270952378
"AB",19.1,0.187043667478397,5.34634513275064
"AB",19.2,0.188290072706884,5.31095445425743
"AB",19.3,0.189556651817894,5.27546773464982
"AB",19.4,0.190808155428709,5.24086613835446
"AB",19.5,0.19212814938372,5.20485948550575
"AB",19.6,0.193430179152395,5.16982413063937
"AB",19.7,0.194624273341277,5.13810526802943
"AB",19.8,0.195866115856088,5.10552835260905
"AB",19.9,0.197161667815973,5.07197981946097
"AB",20,0.198446283406435,5.03914704600416
"AB",20.1,0.199697918745583,5.00756349904131
"AB",20.2,0.201018820032603,4.97465863126343
"AB",20.3,0.20235437470738,4.94182552728925
"AB",20.4,0.203637616531172,4.91068407958404
"AB",20.5,0.204941108438325,4.87945053198489
"AB",20.6,0.206257451134926,4.84830970262888
"AB",20.7,0.207563696269066,4.81779819249849
"AB",20.8,0.208878420630431,4.78747399639778
"AB",20.9,0.210239889485078,4.75647130847944
"AB",21,0.21163522779183,4.72511170784155
"AB",21.1,0.212993140564576,4.69498745019821
"AB",21.2,0.214323724019536,4.66583919824286
"AB",21.3,0.215665440388536,4.63681152739551
"AB",21.4,0.217022579586015,4.60781549972939
"AB",21.5,0.218379607017421,4.57918215832478
"AB",21.6,0.219731152674418,4.5510161594302
"AB",21.7,0.22115194026362,4.52177810305096
"AB",21.8,0.222504718025198,4.49428676452674
"AB",21.9,0.223820506150098,4.46786587030827
"AB",22,0.225184643580581,4.44080041337556
"AB",22.1,0.226524844821279,4.4145268091267
"AB",22.2,0.227998922487057,4.38598567979517
"AB",22.3,0.229379585770636,4.35958618504111
"AB",22.4,0.230785852268968,4.33302124280669
"AB",22.5,0.232228573397131,4.3061024764225
"AB",22.6,0.233677005255826,4.27941122800664
"AB",22.7,0.235096693027511,4.25356898859425
"AB",22.8,0.236628866122154,4.22602710392663
"AB",22.9,0.238179837152958,4.19850820382834
"AB",23,0.23976313926654,4.17078302886347
"AB",23.1,0.241270935972978,4.14471803649055
"AB",23.2,0.242820195287619,4.11827360823126
"AB",23.3,0.244353433837805,4.09243279932606
"AB",23.4,0.245908316688256,4.06655624227531
"AB",23.5,0.247432585164614,4.0415056618644
"AB",23.6,0.248956285499126,4.01677050412287
"AB",23.7,0.250442797037091,3.9929278417176
"AB",23.8,0.25193010384906,3.96935524439808
"AB",23.9,0.253500114810683,3.94477138901447
"AB",24,0.25515163732598,3.91923802896932
"AB",24.1,0.256720031234301,3.89529401241396
"AB",24.2,0.258312449183861,3.87128101842309
"AB",24.3,0.259766846412528,3.84960596061547
"AB",24.4,0.261336856118035,3.82647903232863
"AB",24.5,0.262959447270628,3.80286775918648
"AB",24.6,0.264595292776492,3.77935678006686
"AB",24.7,0.266148565577882,3.75729997968766
"AB",24.8,0.267790111488525,3.73426785861774
"AB",24.9,0.269521818710404,3.7102747631886
"AB",25,0.271213859482822,3.68712734759782
"AB",25.1,0.272865144297412,3.66481405747211
"AB",25.2,0.274459531997744,3.6435244892634
"AB",25.3,0.275951482270919,3.623825444079
"AB",25.4,0.277448050198521,3.60427836234671
"AB",25.5,0.279047520499998,3.5836190136261
"AB",25.6,0.280721429966465,3.56225055479848
"AB",25.7,0.28239238852579,3.54117195046038
"AB",25.8,0.284082472246401,3.5201045392645
"AB",25.9,0.285746327846786,3.49960753706827
"AB",26,0.287449965019043,3.47886648022464
"AB",26.1,0.289060790388805,3.45948019308353
"AB",26.2,0.290712754597129,3.4398215595261
"AB",26.3,0.292423225805909,3.41970101714771
"AB",26.4,0.294287580777911,3.39803670583058
"AB",26.5,0.296076950138527,3.37750053153812
"AB",26.6,0.297753028473667,3.35848854288906
"AB",26.7,0.299501595560305,3.33888037782414
"AB",26.8,0.301244900459478,3.31955827706534
"AB",26.9,0.302913978337335,3.30126761988326
"AB",27,0.304557100762664,3.28345668849364
"AB",27.1,0.306316403595005,3.26459846694903
"AB",27.2,0.308012236088573,3.24662486042303
"AB",27.3,0.309746297215944,3.22844878282282
"AB",27.4,0.311514326968911,3.21012523505118
"AB",27.5,0.313253882341074,3.19229884177293
"AB",27.6,0.315221540628241,3.17237204962251
"AB",27.7,0.317180478181505,3.1527791674036
"AB",27.8,0.318992031575478,3.13487470625542
"AB",27.9,0.320932091553551,3.1159242343812
"AB",28,0.322605007009371,3.09976590621744
"AB",28.1,0.324480796736164,3.08184666871332
"AB",28.2,0.326200119341037,3.06560281094462
"AB",28.3,0.328012471289274,3.04866463879071
"AB",28.4,0.329735764050389,3.03273138611542
"AB",28.5,0.331584738016262,3.01582041296139
