"stage","time2","time1","temp2","transfer","temp1","province","generation","block","time2d","time2.orig","group_index","nobs","q5","q50","q95","in.predint"
"L2",5.057639,0.9840278,20,TRUE,35,"ON","F1",186,4.057639,5.057639,5,1,4.79711854021568,6.78405094087336,9.58843892289894,1
"L2",6.995833,0.9840278,20,TRUE,35,"ON","F1",186,5.995833,6.995833,5,1,4.79711854021568,6.78405094087336,9.58843892289894,1
"L3",2.990972,1.004167,20,TRUE,35,"ON","F1",187,0.9909722,1.990972,5,1,1.86662138833358,3.1923596058152,5.03389921034184,1
"L3",6.057639,0.9923611,20,TRUE,35,"ON","F1",187,4.057639,5.057639,5,1,1.88277014762631,3.20785492995556,5.04852900618765,1
"L3",5.055556,0.9215278,20,TRUE,35,"ON","F1",187,3.055556,4.055556,5,1,1.97965983088722,3.30082411853342,5.1363051789559,1
"L3",4.036111,1.004167,20,TRUE,35,"ON","F1",187,2.036111,3.036111,5,1,1.86662138833358,3.1923596058152,5.03389921034184,1
"L3",4.011111,0.9923611,20,TRUE,35,"ON","F1",187,2.011111,3.011111,5,1,1.88277014762631,3.20785492995556,5.04852900618765,1
"L3",5.055556,0.9215278,20,TRUE,35,"ON","F1",187,3.055556,4.055556,5,1,1.97965983088722,3.30082411853342,5.1363051789559,1
"L3",6.145833,0.9826389,20,TRUE,35,"ON","F1",187,4.145833,5.145833,5,1,1.89606870746468,3.2206153836573,5.06057669430732,1
"L3",4.010417,0.9215278,20,TRUE,35,"ON","F1",187,2.010417,3.010417,5,1,1.97965983088722,3.30082411853342,5.1363051789559,1
"L3",5.055556,0.9215278,20,TRUE,35,"ON","F1",187,3.055556,4.055556,5,1,1.97965983088722,3.30082411853342,5.1363051789559,1
"L3",5.004167,0.9951389,20,TRUE,35,"ON","F1",187,3.004167,4.004167,5,1,1.87897052001949,3.20420904854058,5.04508677417649,1
"L4",3.048611,0.9569444,20,TRUE,35,"ON","F1",188,1.048611,2.048611,5,1,2.4047884379141,3.98730349979341,5.86183085981764,1
"L4",2.979167,0.98125,20,TRUE,35,"ON","F1",188,0.9791667,1.979167,5,1,2.38488551502171,3.97870751294257,5.86168737369576,1
"L4",4.995139,0.98125,20,TRUE,35,"ON","F1",188,2.995139,3.995139,5,1,2.38488551502171,3.97870751294257,5.86168737369576,1
"L4",2.979167,0.98125,20,TRUE,35,"ON","F1",188,0.9791667,1.979167,5,1,2.38488551502171,3.97870751294257,5.86168737369576,1
"L4",3.022917,1.001389,20,TRUE,35,"ON","F1",188,1.022917,2.022917,5,1,2.3683944609383,3.97158509756549,5.86156848475622,1
"L4",4.995139,0.98125,20,TRUE,35,"ON","F1",188,2.995139,3.995139,5,1,2.38488551502171,3.97870751294257,5.86168737369576,1
"L4",6.0625,0.8125,20,TRUE,35,"ON","F1",188,4.0625,5.0625,5,1,2.52306841271158,4.03838811251962,5.86268357552039,1
"L4",4.048611,0.9569444,20,TRUE,35,"ON","F1",188,2.048611,3.048611,5,1,2.4047884379141,3.98730349979341,5.86183085981764,1
"L4",3.972222,0.98125,20,TRUE,35,"ON","F1",188,1.972222,2.972222,5,1,2.38488551502171,3.97870751294257,5.86168737369576,1
"L4",3.9875,1,20,TRUE,35,"ON","F1",188,1.9875,2.9875,5,1,2.36953185972284,3.97207633521178,5.86157668460413,1
"L5",5.004861,1.995139,20,TRUE,35,"ON","F1",189,3.004861,4.004861,5,1,0.675809871800009,1.95825219488107,3.72121204278582,1
"L5",4,2,20,TRUE,35,"ON","F1",189,2,3,5,1,0.669235217967936,1.95174770183054,3.714820652145,1
"L5",5.083333,2.046528,20,TRUE,35,"ON","F1",189,3.083333,4.083333,5,1,0.606304649463779,1.88948869079269,3.6536442226581,1
"L5",4.96875,2,20,TRUE,35,"ON","F1",189,2.96875,3.96875,5,1,0.669235217967936,1.95174770183054,3.714820652145,1
"L5",3.759722,2.202083,20,TRUE,35,"ON","F1",189,1.759722,2.759722,5,1,0.395911669244035,1.68134089888258,3.44911577766078,1
"L5",2.90625,2.046528,20,TRUE,35,"ON","F1",189,0.90625,1.90625,5,1,0.606304649463779,1.88948869079269,3.6536442226581,1
"L5",6.041667,1.916667,20,TRUE,35,"ON","F1",189,4.041667,5.041667,5,1,0.781945694780972,2.06325539970746,3.82438941500676,0
"L5",6.104167,2,20,TRUE,35,"ON","F1",189,4.104167,5.104167,5,1,0.669235217967936,1.95174770183054,3.714820652145,0
"L5",3.027778,1.979167,20,TRUE,35,"ON","F1",189,1.027778,2.027778,5,1,0.697412499038412,1.97962429177534,3.74221251415284,1
"L5",4.1875,1.970833,20,TRUE,35,"ON","F1",189,2.1875,3.1875,5,1,0.708684493491508,1.99077599823144,3.7531703108203,1
"L6",6.583333,4.979167,20,TRUE,35,"ON","F1",190,4.583333,5.583333,5,1,0.28140025470256,2.84627800919777,6.45016158247664,1
"L6",6.583333,4.979167,20,TRUE,35,"ON","F1",190,4.583333,5.583333,5,1,0.28140025470256,2.84627800919777,6.45016158247664,1
"L6",4.625,4.791667,20,TRUE,35,"ON","F1",190,2.625,3.625,5,1,0.510525057756579,3.07454863235347,6.67657086567645,1
"L6",5.583333,5.010417,20,TRUE,35,"ON","F1",190,3.583333,4.583333,5,1,0.24321278752689,2.80823290533849,6.41242670194333,1
"L6",20.45833,5.125,20,TRUE,35,"ON","F1",190,18.45833,19.45833,5,1,0.103192481882418,2.66873459700223,6.27406587582662,0
"L6",7.583333,5.010417,20,TRUE,35,"ON","F1",190,5.583333,6.583333,5,1,0.24321278752689,2.80823290533849,6.41242670194333,1
"L6",14.625,4.958333,20,TRUE,35,"ON","F1",190,12.625,13.625,5,1,0.306859380818974,2.87164222339951,6.47531897450962,0
"L6",14.625,4.833333,20,TRUE,35,"ON","F1",190,12.625,13.625,5,1,0.459609249521653,3.02382263883664,6.62625849664283,0
"L6",7.583333,4.979167,20,TRUE,35,"ON","F1",190,5.583333,6.583333,5,1,0.28140025470256,2.84627800919777,6.45016158247664,1
"L6",4.625,4.791667,20,TRUE,35,"ON","F1",190,2.625,3.625,5,1,0.510525057756579,3.07454863235347,6.67657086567645,1
"L2",5.291667,8.708333,20,TRUE,5,"ON","F1",191,4.291667,5.291667,6,1,4.62307829131803,6.79314827787956,9.6342911367196,1
"L2",6.208333,8.708333,20,TRUE,5,"ON","F1",191,5.208333,6.208333,6,1,4.62307829131803,6.79314827787956,9.6342911367196,1
"L2",6.208333,8.708333,20,TRUE,5,"ON","F1",191,5.208333,6.208333,6,1,4.62307829131803,6.79314827787956,9.6342911367196,1
"L2",8.125,8.708333,20,TRUE,5,"ON","F1",191,7.125,8.125,6,1,4.62307829131803,6.79314827787956,9.6342911367196,1
"L2",6.208333,8.708333,20,TRUE,5,"ON","F1",191,5.208333,6.208333,6,1,4.62307829131803,6.79314827787956,9.6342911367196,1
"L2",6.208333,8.708333,20,TRUE,5,"ON","F1",191,5.208333,6.208333,6,1,4.62307829131803,6.79314827787956,9.6342911367196,1
"L2",6.208333,8.708333,20,TRUE,5,"ON","F1",191,5.208333,6.208333,6,1,4.62307829131803,6.79314827787956,9.6342911367196,1
"L2",6.208333,8.708333,20,TRUE,5,"ON","F1",191,5.208333,6.208333,6,1,4.62307829131803,6.79314827787956,9.6342911367196,1
"L3",6.25,10.70833,20,TRUE,5,"ON","F1",192,4.25,5.25,6,1,3.28571954563499,4.51757551727551,6.16598524248094,1
"L3",3.958333,10.95833,20,TRUE,5,"ON","F1",192,1.958333,2.958333,6,1,3.28512860670514,4.51753691052481,6.16598478097094,1
"L3",5.083333,10.95833,20,TRUE,5,"ON","F1",192,3.083333,4.083333,6,1,3.28512860670514,4.51753691052481,6.16598478097094,1
"L3",4.208333,10.875,20,TRUE,5,"ON","F1",192,2.208333,3.208333,6,1,3.28532557846923,4.51754977892695,6.16598493480145,1
"L3",5.083333,10.95833,20,TRUE,5,"ON","F1",192,3.083333,4.083333,6,1,3.28512860670514,4.51753691052481,6.16598478097094,1
"L3",5.083333,10.95833,20,TRUE,5,"ON","F1",192,3.083333,4.083333,6,1,3.28512860670514,4.51753691052481,6.16598478097094,1
"L3",6.041667,10.95833,20,TRUE,5,"ON","F1",192,4.041667,5.041667,6,1,3.28512860670514,4.51753691052481,6.16598478097094,1
"L3",6.041667,10.95833,20,TRUE,5,"ON","F1",192,4.041667,5.041667,6,1,3.28512860670514,4.51753691052481,6.16598478097094,1
"L4",4.125,19.75,20,TRUE,5,"ON","F1",193,2.125,3.125,6,1,3.10375194416719,4.28325756326318,5.71814589823507,1
"L4",4.083333,19.875,20,TRUE,5,"ON","F1",193,2.083333,3.083333,6,1,3.10303390620035,4.28321250377043,5.71814525455125,1
"L4",4.125,19.75,20,TRUE,5,"ON","F1",193,2.125,3.125,6,1,3.10375194416719,4.28325756326318,5.71814589823507,1
"L4",5.208333,19.79167,20,TRUE,5,"ON","F1",193,3.208333,4.208333,6,1,3.10351257903056,4.28324254223068,5.71814568365663,1
"L4",4.125,19.75,20,TRUE,5,"ON","F1",193,2.125,3.125,6,1,3.10375194416719,4.28325756326318,5.71814589823507,1
"L4",4.125,19.75,20,TRUE,5,"ON","F1",193,2.125,3.125,6,1,3.10375194416719,4.28325756326318,5.71814589823507,1
"L4",4.25,19.79167,20,TRUE,5,"ON","F1",193,2.25,3.25,6,1,3.10351257903056,4.28324254223068,5.71814568365663,1
"L4",5.208333,19.79167,20,TRUE,5,"ON","F1",193,3.208333,4.208333,6,1,3.10351257903056,4.28324254223068,5.71814568365663,1
"L5",4.25,33.83333,20,TRUE,5,"ON","F1",194,2.25,3.25,6,1,3.19868596999168,4.60747691870612,6.34679131480735,1
"L5",3.25,33.875,20,TRUE,5,"ON","F1",194,1.25,2.25,6,1,3.19849099700439,4.60746538819047,6.34679117051072,1
"L5",5.291667,33.83333,20,TRUE,5,"ON","F1",194,3.291667,4.291667,6,1,3.19868596999168,4.60747691870612,6.34679131480735,1
"L5",4.25,33.75,20,TRUE,5,"ON","F1",194,2.25,3.25,6,1,3.1990758691765,4.60749997697031,6.34679160336597,1
"L5",4.25,33.83333,20,TRUE,5,"ON","F1",194,2.25,3.25,6,1,3.19868596999168,4.60747691870612,6.34679131480735,1
"L5",4.25,33.83333,20,TRUE,5,"ON","F1",194,2.25,3.25,6,1,3.19868596999168,4.60747691870612,6.34679131480735,1
"L5",4.208333,33.79167,20,TRUE,5,"ON","F1",194,2.208333,3.208333,6,1,3.1988808961892,4.60748844645466,6.34679145906935,1
"L5",3.291667,33.75,20,TRUE,5,"ON","F1",194,1.291667,2.291667,6,1,3.1990758691765,4.60749997697031,6.34679160336597,1
"L6",7.625,31.75,20,TRUE,5,"ON","F1",195,5.625,6.625,6,1,6.39415698076089,8.9613074873345,12.4889848656596,1
"L6",8.625,31.75,20,TRUE,5,"ON","F1",195,6.625,7.625,6,1,6.39415698076089,8.9613074873345,12.4889848656596,1
"L6",8.583333,31.75,20,TRUE,5,"ON","F1",195,6.583333,7.583333,6,1,6.39415698076089,8.9613074873345,12.4889848656596,1
"L6",11.625,31.75,20,TRUE,5,"ON","F1",195,9.625,10.625,6,1,6.39415698076089,8.9613074873345,12.4889848656596,1
"L6",6.625,31.75,20,TRUE,5,"ON","F1",195,4.625,5.625,6,1,6.39415698076089,8.9613074873345,12.4889848656596,1
"L6",17.625,31.75,20,TRUE,5,"ON","F1",195,15.625,16.625,6,1,6.39415698076089,8.9613074873345,12.4889848656596,0
"L6",7.583333,31.75,20,TRUE,5,"ON","F1",195,5.583333,6.583333,6,1,6.39415698076089,8.9613074873345,12.4889848656596,1
"L6",9.583333,31.75,20,TRUE,5,"ON","F1",195,7.583333,8.583333,6,1,6.39415698076089,8.9613074873345,12.4889848656596,1
"L2",4,3.791667,20,TRUE,10,"ON","F1",161,3,4,6,1,4.17937422849004,6.51805582503897,9.59426181778041,0
"L2",6.166667,3.791667,20,TRUE,10,"ON","F1",161,5.166667,6.166667,6,1,4.17937422849004,6.51805582503897,9.59426181778041,1
"L2",5.166667,3.791667,20,TRUE,10,"ON","F1",161,4.166667,5.166667,6,1,4.17937422849004,6.51805582503897,9.59426181778041,1
"L2",6.166667,3.791667,20,TRUE,10,"ON","F1",161,5.166667,6.166667,6,1,4.17937422849004,6.51805582503897,9.59426181778041,1
"L2",6.166667,3.791667,20,TRUE,10,"ON","F1",161,5.166667,6.166667,6,1,4.17937422849004,6.51805582503897,9.59426181778041,1
"L2",5.166667,3.791667,20,TRUE,10,"ON","F1",161,4.166667,5.166667,6,1,4.17937422849004,6.51805582503897,9.59426181778041,1
"L2",4,3.791667,20,TRUE,10,"ON","F1",161,3,4,6,1,4.17937422849004,6.51805582503897,9.59426181778041,0
"L2",6.166667,3.791667,20,TRUE,10,"ON","F1",161,5.166667,6.166667,6,1,4.17937422849004,6.51805582503897,9.59426181778041,1
"L2",6.166667,3.791667,20,TRUE,10,"ON","F1",161,5.166667,6.166667,6,1,4.17937422849004,6.51805582503897,9.59426181778041,1
"L2",8.041667,3.791667,20,TRUE,10,"ON","F1",161,7.041667,8.041667,6,1,4.17937422849004,6.51805582503897,9.59426181778041,1
"L2",5.166667,3.791667,20,TRUE,10,"ON","F1",161,4.166667,5.166667,6,1,4.17937422849004,6.51805582503897,9.59426181778041,1
"L2",5.166667,3.791667,20,TRUE,10,"ON","F1",161,4.166667,5.166667,6,1,4.17937422849004,6.51805582503897,9.59426181778041,1
"L2",6.166667,3.791667,20,TRUE,10,"ON","F1",161,5.166667,6.166667,6,1,4.17937422849004,6.51805582503897,9.59426181778041,1
"L2",13,3.791667,20,TRUE,10,"ON","F1",161,12,13,6,1,4.17937422849004,6.51805582503897,9.59426181778041,0
"L2",7.041667,2.916667,20,TRUE,10,"ON","F1",161,6.041667,7.041667,6,1,4.32409256804827,6.58431514910802,9.60353038856103,1
"L3",4.208333,7.916667,20,TRUE,10,"ON","F1",162,2.208333,3.208333,6,1,2.6953163436562,4.28743420577094,6.13346416863273,1
"L3",3.208333,7.833333,20,TRUE,10,"ON","F1",162,1.208333,2.208333,6,1,2.70179760658312,4.28987417220685,6.133806706536,1
"L3",3.208333,7.75,20,TRUE,10,"ON","F1",162,1.208333,2.208333,6,1,2.7082787917355,4.29231410936339,6.13414924032884,1
"L3",4.166667,7.833333,20,TRUE,10,"ON","F1",162,2.166667,3.166667,6,1,2.70179760658312,4.28987417220685,6.133806706536,1
"L3",3.208333,7.833333,20,TRUE,10,"ON","F1",162,1.208333,2.208333,6,1,2.70179760658312,4.28987417220685,6.133806706536,1
"L3",4.291667,7.75,20,TRUE,10,"ON","F1",162,2.291667,3.291667,6,1,2.7082787917355,4.29231410936339,6.13414924032884,1
"L3",4.208333,7.916667,20,TRUE,10,"ON","F1",162,2.208333,3.208333,6,1,2.6953163436562,4.28743420577094,6.13346416863273,1
"L3",3.208333,7.833333,20,TRUE,10,"ON","F1",162,1.208333,2.208333,6,1,2.70179760658312,4.28987417220685,6.133806706536,1
"L3",4.166667,7.833333,20,TRUE,10,"ON","F1",162,2.166667,3.166667,6,1,2.70179760658312,4.28987417220685,6.133806706536,1
"L3",6.166667,7.875,20,TRUE,10,"ON","F1",162,4.166667,5.166667,6,1,2.69855697511966,4.28865418898889,6.13363543758436,1
"L3",4.291667,7.75,20,TRUE,10,"ON","F1",162,2.291667,3.291667,6,1,2.7082787917355,4.29231410936339,6.13414924032884,1
"L3",3.208333,7.75,20,TRUE,10,"ON","F1",162,1.208333,2.208333,6,1,2.7082787917355,4.29231410936339,6.13414924032884,1
"L3",3.208333,7.833333,20,TRUE,10,"ON","F1",162,1.208333,2.208333,6,1,2.70179760658312,4.28987417220685,6.133806706536,1
"L3",2.041667,8.041667,20,TRUE,10,"ON","F1",162,0.04166667,1.041667,6,1,2.68559452704036,4.28377428539644,6.13295036588825,0
"L3",4.041667,7.958333,20,TRUE,10,"ON","F1",162,2.041667,3.041667,6,1,2.69207578996728,4.28621425183235,6.13329290379152,1
"L4",3.166667,5.916667,20,TRUE,10,"ON","F1",163,1.166667,2.166667,6,1,2.53535973261507,3.95279577938497,5.66088038858895,1
"L4",3.958333,5.875,20,TRUE,10,"ON","F1",163,1.958333,2.958333,6,1,2.54016147646462,3.95517313054952,5.66128438624667,1
"L4",4.166667,5.916667,20,TRUE,10,"ON","F1",163,2.166667,3.166667,6,1,2.53535973261507,3.95279577938497,5.66088038858895,1
"L4",4.083333,5.75,20,TRUE,10,"ON","F1",163,2.083333,3.083333,6,1,2.55456659277233,3.96230512698717,5.66249636952397,1
"L4",3.958333,5.875,20,TRUE,10,"ON","F1",163,1.958333,2.958333,6,1,2.54016147646462,3.95517313054952,5.66128438624667,1
"L4",3.958333,5.875,20,TRUE,10,"ON","F1",163,1.958333,2.958333,6,1,2.54016147646462,3.95517313054952,5.66128438624667,1
"L4",4.166667,5.916667,20,TRUE,10,"ON","F1",163,2.166667,3.166667,6,1,2.53535973261507,3.95279577938497,5.66088038858895,1
"L4",3.958333,5.875,20,TRUE,10,"ON","F1",163,1.958333,2.958333,6,1,2.54016147646462,3.95517313054952,5.66128438624667,1
"L4",4.083333,5.75,20,TRUE,10,"ON","F1",163,2.083333,3.083333,6,1,2.55456659277233,3.96230512698717,5.66249636952397,1
"L4",5.291667,5.833333,20,TRUE,10,"ON","F1",163,3.291667,4.291667,6,1,2.54496322031417,3.95755048171406,5.66168838390439,1
"L4",3.958333,5.875,20,TRUE,10,"ON","F1",163,1.958333,2.958333,6,1,2.54016147646462,3.95517313054952,5.66128438624667,1
"L4",4.166667,5.916667,20,TRUE,10,"ON","F1",163,2.166667,3.166667,6,1,2.53535973261507,3.95279577938497,5.66088038858895,1
"L4",3.958333,5.875,20,TRUE,10,"ON","F1",163,1.958333,2.958333,6,1,2.54016147646462,3.95517313054952,5.66128438624667,1
"L4",2.208333,5.833333,20,TRUE,10,"ON","F1",163,0.2083333,1.208333,6,1,2.54496322031417,3.95755048171406,5.66168838390439,0
"L4",4.125,5.875,20,TRUE,10,"ON","F1",163,2.125,3.125,6,1,2.54016147646462,3.95517313054952,5.66128438624667,1
"L5",5.291667,5.708333,20,TRUE,10,"ON","F1",164,3.291667,4.291667,6,1,2.87712539781329,4.43091032530321,6.31998256754014,1
"L5",5.041667,5.875,20,TRUE,10,"ON","F1",164,3.041667,4.041667,6,1,2.86311468407356,4.42548174121747,6.31919640806074,1
"L5",4.291667,5.708333,20,TRUE,10,"ON","F1",164,2.291667,3.291667,6,1,2.87712539781329,4.43091032530321,6.31998256754014,1
"L5",5.125,5.875,20,TRUE,10,"ON","F1",164,3.125,4.125,6,1,2.86311468407356,4.42548174121747,6.31919640806074,1
"L5",4.208333,5.875,20,TRUE,10,"ON","F1",164,2.208333,3.208333,6,1,2.86311468407356,4.42548174121747,6.31919640806074,1
"L5",5.041667,5.875,20,TRUE,10,"ON","F1",164,3.041667,4.041667,6,1,2.86311468407356,4.42548174121747,6.31919640806074,1
"L5",4.291667,5.708333,20,TRUE,10,"ON","F1",164,2.291667,3.291667,6,1,2.87712539781329,4.43091032530321,6.31998256754014,1
"L5",4.208333,5.875,20,TRUE,10,"ON","F1",164,2.208333,3.208333,6,1,2.86311468407356,4.42548174121747,6.31919640806074,1
"L5",5.125,5.875,20,TRUE,10,"ON","F1",164,3.125,4.125,6,1,2.86311468407356,4.42548174121747,6.31919640806074,1
"L5",5.208333,5.708333,20,TRUE,10,"ON","F1",164,3.208333,4.208333,6,1,2.87712539781329,4.43091032530321,6.31998256754014,1
"L5",4.208333,5.875,20,TRUE,10,"ON","F1",164,2.208333,3.208333,6,1,2.86311468407356,4.42548174121747,6.31919640806074,1
"L5",4.291667,5.708333,20,TRUE,10,"ON","F1",164,2.291667,3.291667,6,1,2.87712539781329,4.43091032530321,6.31998256754014,1
"L5",4.208333,5.875,20,TRUE,10,"ON","F1",164,2.208333,3.208333,6,1,2.86311468407356,4.42548174121747,6.31919640806074,1
"L5",4.041667,5.833333,20,TRUE,10,"ON","F1",164,2.041667,3.041667,6,1,2.86661738352452,4.42683889538176,6.31939294910983,1
"L5",5.208333,5.875,20,TRUE,10,"ON","F1",164,3.208333,4.208333,6,1,2.86311468407356,4.42548174121747,6.31919640806074,1
"L6",5.5,9.833333,20,TRUE,10,"ON","F1",165,3.5,4.5,6,1,5.80332223883699,8.73548883673229,12.4544072586244,0
"L6",7.625,9.958333,20,TRUE,10,"ON","F1",165,5.625,6.625,6,1,5.79534199307174,8.73259487204757,12.4539674238738,1
"L6",6.5,9.833333,20,TRUE,10,"ON","F1",165,4.5,5.5,6,1,5.80332223883699,8.73548883673229,12.4544072586244,1
"L6",9.625,9.916667,20,TRUE,10,"ON","F1",165,7.625,8.625,6,1,5.79800203243218,8.733559511508,12.4541140331115,1
"L6",7.625,9.791667,20,TRUE,10,"ON","F1",165,5.625,6.625,6,1,5.80598227819743,8.73645347619272,12.4545538678622,1
"L6",7.625,9.958333,20,TRUE,10,"ON","F1",165,5.625,6.625,6,1,5.79534199307174,8.73259487204757,12.4539674238738,1
"L6",7.5,9.833333,20,TRUE,10,"ON","F1",165,5.5,6.5,6,1,5.80332223883699,8.73548883673229,12.4544072586244,1
"L6",7.625,9.791667,20,TRUE,10,"ON","F1",165,5.625,6.625,6,1,5.80598227819743,8.73645347619272,12.4545538678622,1
"L6",8.625,9.916667,20,TRUE,10,"ON","F1",165,6.625,7.625,6,1,5.79800203243218,8.733559511508,12.4541140331115,1
"L6",8.625,9.791667,20,TRUE,10,"ON","F1",165,6.625,7.625,6,1,5.80598227819743,8.73645347619272,12.4545538678622,1
"L6",6.625,9.791667,20,TRUE,10,"ON","F1",165,4.625,5.625,6,1,5.80598227819743,8.73645347619272,12.4545538678622,1
"L6",6.5,9.833333,20,TRUE,10,"ON","F1",165,4.5,5.5,6,1,5.80332223883699,8.73548883673229,12.4544072586244,1
"L6",5.625,9.791667,20,TRUE,10,"ON","F1",165,3.625,4.625,6,1,5.80598227819743,8.73645347619272,12.4545538678622,0
"L6",6.541667,10,20,TRUE,10,"ON","F1",165,4.541667,5.541667,6,1,5.79268188986934,8.73163020943543,12.4538208111174,1
"L6",6.625,9.791667,20,TRUE,10,"ON","F1",165,4.625,5.625,6,1,5.80598227819743,8.73645347619272,12.4545538678622,1
"L2",11,0,15,FALSE,15,"ON","F1",166,10,11,6,1,7.30657870601931,10.4336026714728,14.8994983667663,1
"L2",10,0,15,FALSE,15,"ON","F1",166,9,10,6,1,7.30657870601931,10.4336026714728,14.8994983667663,1
"L3",9.958333,0,15,FALSE,15,"ON","F1",167,7.958333,8.958333,6,1,5.66403816829665,7.79617119982074,10.7301778574636,1
"L3",8.958333,0,15,FALSE,15,"ON","F1",167,6.958333,7.958333,6,1,5.66403816829665,7.79617119982074,10.7301778574636,1
"L4",7,0,15,FALSE,15,"ON","F1",168,5,6,6,1,5.21150035846869,7.00776173809127,9.41749947832887,1
"L4",9,0,15,FALSE,15,"ON","F1",168,7,8,6,1,5.21150035846869,7.00776173809127,9.41749947832887,1
"L5",9,0,15,FALSE,15,"ON","F1",169,7,8,6,1,6.17788555014805,8.5679297144065,11.8789806434785,1
"L5",9,0,15,FALSE,15,"ON","F1",169,7,8,6,1,6.17788555014805,8.5679297144065,11.8789806434785,1
"L6",15,0,15,FALSE,15,"ON","F1",170,13,14,6,1,10.591047893604,14.8856059867222,20.9135746842635,1
"L6",19,0,15,FALSE,15,"ON","F1",170,17,18,6,1,10.591047893604,14.8856059867222,20.9135746842635,1
"L2",7,0,20,FALSE,20,"ON","F1",171,6,7,6,1,4.80648708837315,6.80517958791317,9.6344256280273,1
"L2",7,0,20,FALSE,20,"ON","F1",171,6,7,6,1,4.80648708837315,6.80517958791317,9.6344256280273,1
"L2",10,0,20,FALSE,20,"ON","F1",171,9,10,6,1,4.80648708837315,6.80517958791317,9.6344256280273,1
"L2",6,0,20,FALSE,20,"ON","F1",171,5,6,6,1,4.80648708837315,6.80517958791317,9.6344256280273,1
"L2",9,0,20,FALSE,20,"ON","F1",171,8,9,6,1,4.80648708837315,6.80517958791317,9.6344256280273,1
"L2",7,0,20,FALSE,20,"ON","F1",171,6,7,6,1,4.80648708837315,6.80517958791317,9.6344256280273,1
"L2",8,0,20,FALSE,20,"ON","F1",171,7,8,6,1,4.80648708837315,6.80517958791317,9.6344256280273,1
"L2",7,0,20,FALSE,20,"ON","F1",171,6,7,6,1,4.80648708837315,6.80517958791317,9.6344256280273,1
"L2",7,0,20,FALSE,20,"ON","F1",171,6,7,6,1,4.80648708837315,6.80517958791317,9.6344256280273,1
"L2",9,0,20,FALSE,20,"ON","F1",171,8,9,6,1,4.80648708837315,6.80517958791317,9.6344256280273,1
"L2",7,0,20,FALSE,20,"ON","F1",171,6,7,6,1,4.80648708837315,6.80517958791317,9.6344256280273,1
"L2",6,0,20,FALSE,20,"ON","F1",171,5,6,6,1,4.80648708837315,6.80517958791317,9.6344256280273,1
"L3",8,0,20,FALSE,20,"ON","F1",172,6,7,6,1,3.3110314219177,4.51922917258251,6.16600501048648,1
"L3",5,0,20,FALSE,20,"ON","F1",172,3,4,6,1,3.3110314219177,4.51922917258251,6.16600501048648,1
"L3",5,0,20,FALSE,20,"ON","F1",172,3,4,6,1,3.3110314219177,4.51922917258251,6.16600501048648,1
"L3",5,0,20,FALSE,20,"ON","F1",172,3,4,6,1,3.3110314219177,4.51922917258251,6.16600501048648,1
"L3",5,0,20,FALSE,20,"ON","F1",172,3,4,6,1,3.3110314219177,4.51922917258251,6.16600501048648,1
"L3",6,0,20,FALSE,20,"ON","F1",172,4,5,6,1,3.3110314219177,4.51922917258251,6.16600501048648,1
"L3",6,0,20,FALSE,20,"ON","F1",172,4,5,6,1,3.3110314219177,4.51922917258251,6.16600501048648,1
"L3",7,0,20,FALSE,20,"ON","F1",172,5,6,6,1,3.3110314219177,4.51922917258251,6.16600501048648,1
"L3",5,0,20,FALSE,20,"ON","F1",172,3,4,6,1,3.3110314219177,4.51922917258251,6.16600501048648,1
"L3",6,0,20,FALSE,20,"ON","F1",172,4,5,6,1,3.3110314219177,4.51922917258251,6.16600501048648,1
"L3",6,0,20,FALSE,20,"ON","F1",172,4,5,6,1,3.3110314219177,4.51922917258251,6.16600501048648,1
"L3",6,0,20,FALSE,20,"ON","F1",172,4,5,6,1,3.3110314219177,4.51922917258251,6.16600501048648,1
"L4",5,0,20,FALSE,20,"ON","F1",173,3,4,6,1,3.2172019429271,4.29037696311909,5.71824760027965,1
"L4",6,0,20,FALSE,20,"ON","F1",173,4,5,6,1,3.2172019429271,4.29037696311909,5.71824760027965,1
"L4",6,0,20,FALSE,20,"ON","F1",173,4,5,6,1,3.2172019429271,4.29037696311909,5.71824760027965,1
"L4",5,0,20,FALSE,20,"ON","F1",173,3,4,6,1,3.2172019429271,4.29037696311909,5.71824760027965,1
"L4",5,0,20,FALSE,20,"ON","F1",173,3,4,6,1,3.2172019429271,4.29037696311909,5.71824760027965,1
"L4",6,0,20,FALSE,20,"ON","F1",173,4,5,6,1,3.2172019429271,4.29037696311909,5.71824760027965,1
"L4",6,0,20,FALSE,20,"ON","F1",173,4,5,6,1,3.2172019429271,4.29037696311909,5.71824760027965,1
"L4",7,0,20,FALSE,20,"ON","F1",173,5,6,6,1,3.2172019429271,4.29037696311909,5.71824760027965,1
"L4",5,0,20,FALSE,20,"ON","F1",173,3,4,6,1,3.2172019429271,4.29037696311909,5.71824760027965,1
"L4",6,0,20,FALSE,20,"ON","F1",173,4,5,6,1,3.2172019429271,4.29037696311909,5.71824760027965,1
"L4",7,0,20,FALSE,20,"ON","F1",173,5,6,6,1,3.2172019429271,4.29037696311909,5.71824760027965,1
"L4",5,0,20,FALSE,20,"ON","F1",173,3,4,6,1,3.2172019429271,4.29037696311909,5.71824760027965,1
