"","stage","time2","time1","temp2","transfer","temp1","province","generation","block","time2d","time2.orig","group_index","nobs","q5","q50","q95","in.predint"
"2297","L6",1.625,4.833333,20,TRUE,35,"ON","F1",190,0,0.625,6,1,2.27562510259432,5.1131001403649,9.24790307703889,0
"2298","L6",8.625,4.791667,20,TRUE,35,"ON","F1",190,6.625,7.625,6,1,2.30817864744814,5.14540166508031,9.27982960030271,1
"2299","L6",5.583333,5.010417,20,TRUE,35,"ON","F1",190,3.583333,4.583333,6,1,2.13726980242408,4.97581594695292,9.11221267129676,1
"2300","L6",13.58333,5.010417,20,TRUE,35,"ON","F1",190,11.58333,12.58333,6,1,2.13726980242408,4.97581594695292,9.11221267129676,0
"2301","L2",6.208333,8.708333,20,TRUE,5,"ON","F1",191,5.208333,6.208333,7,1,4.10178749443877,5.94419956386985,8.45459507804319,1
"2302","L2",5.291667,8.708333,20,TRUE,5,"ON","F1",191,4.291667,5.291667,7,1,4.10178749443877,5.94419956386985,8.45459507804319,1
"2303","L2",10.25,8.708333,20,TRUE,5,"ON","F1",191,9.25,10.25,7,1,4.10178749443877,5.94419956386985,8.45459507804319,0
"2304","L2",5.291667,8.708333,20,TRUE,5,"ON","F1",191,4.291667,5.291667,7,1,4.10178749443877,5.94419956386985,8.45459507804319,1
"2305","L2",6.208333,8.708333,20,TRUE,5,"ON","F1",191,5.208333,6.208333,7,1,4.10178749443877,5.94419956386985,8.45459507804319,1
"2306","L2",6.208333,8.708333,20,TRUE,5,"ON","F1",191,5.208333,6.208333,7,1,4.10178749443877,5.94419956386985,8.45459507804319,1
"2307","L2",6.208333,8.708333,20,TRUE,5,"ON","F1",191,5.208333,6.208333,7,1,4.10178749443877,5.94419956386985,8.45459507804319,1
"2308","L2",10.25,8.708333,20,TRUE,5,"ON","F1",191,9.25,10.25,7,1,4.10178749443877,5.94419956386985,8.45459507804319,0
"2309","L3",6.041667,10.95833,20,TRUE,5,"ON","F1",192,4.041667,5.041667,7,1,2.7052386895798,4.15031747914161,6.16895908065324,1
"2310","L3",5.125,10.70833,20,TRUE,5,"ON","F1",192,3.125,4.125,7,1,2.71640808744575,4.15819438238704,6.17235740872409,1
"2311","L3",4.208333,10.75,20,TRUE,5,"ON","F1",192,2.208333,3.208333,7,1,2.71454637220945,4.15688146015409,6.17179097540124,1
"2312","L3",5.125,10.70833,20,TRUE,5,"ON","F1",192,3.125,4.125,7,1,2.71640808744575,4.15819438238704,6.17235740872409,1
"2313","L3",5.083333,10.95833,20,TRUE,5,"ON","F1",192,3.083333,4.083333,7,1,2.7052386895798,4.15031747914161,6.16895908065324,1
"2314","L3",5.083333,10.95833,20,TRUE,5,"ON","F1",192,3.083333,4.083333,7,1,2.7052386895798,4.15031747914161,6.16895908065324,1
"2315","L3",5.083333,10.95833,20,TRUE,5,"ON","F1",192,3.083333,4.083333,7,1,2.7052386895798,4.15031747914161,6.16895908065324,1
"2316","L3",4.208333,10.75,20,TRUE,5,"ON","F1",192,2.208333,3.208333,7,1,2.71454637220945,4.15688146015409,6.17179097540124,1
"2317","L4",4.25,19.79167,20,TRUE,5,"ON","F1",193,2.25,3.25,7,1,2.29802902146602,3.46941829822777,5.02688384429305,1
"2318","L4",5.125,19.875,20,TRUE,5,"ON","F1",193,3.125,4.125,7,1,2.29405855676734,3.4657553440654,5.02362156682366,1
"2319","L4",4.083333,19.79167,20,TRUE,5,"ON","F1",193,2.083333,3.083333,7,1,2.29802902146602,3.46941829822777,5.02688384429305,1
"2320","L4",5.125,19.875,20,TRUE,5,"ON","F1",193,3.125,4.125,7,1,2.29405855676734,3.4657553440654,5.02362156682366,1
"2321","L4",4.125,19.75,20,TRUE,5,"ON","F1",193,2.125,3.125,7,1,2.30001449205277,3.47124999509499,5.02851517877222,1
"2322","L4",4.125,19.75,20,TRUE,5,"ON","F1",193,2.125,3.125,7,1,2.30001449205277,3.47124999509499,5.02851517877222,1
"2323","L4",4.125,19.75,20,TRUE,5,"ON","F1",193,2.125,3.125,7,1,2.30001449205277,3.47124999509499,5.02851517877222,1
"2324","L4",4.083333,19.79167,20,TRUE,5,"ON","F1",193,2.083333,3.083333,7,1,2.29802902146602,3.46941829822777,5.02688384429305,1
"2325","L5",4.208333,33.79167,20,TRUE,5,"ON","F1",194,2.208333,3.208333,7,1,2.22041803950571,3.65626160023477,5.653828305169,1
"2326","L5",6.25,33.83333,20,TRUE,5,"ON","F1",194,4.25,5.25,7,1,2.21894193901894,3.65487266096611,5.65255851327681,1
"2327","L5",4.166667,33.875,20,TRUE,5,"ON","F1",194,2.166667,3.166667,7,1,2.21746548421136,3.65348338829867,5.65128841658579,1
"2328","L5",4.25,33.83333,20,TRUE,5,"ON","F1",194,2.25,3.25,7,1,2.21894193901894,3.65487266096611,5.65255851327681,1
"2329","L5",4.25,33.83333,20,TRUE,5,"ON","F1",194,2.25,3.25,7,1,2.21894193901894,3.65487266096611,5.65255851327681,1
"2330","L5",5.291667,33.83333,20,TRUE,5,"ON","F1",194,3.291667,4.291667,7,1,2.21894193901894,3.65487266096611,5.65255851327681,1
"2331","L5",4.25,33.83333,20,TRUE,5,"ON","F1",194,2.25,3.25,7,1,2.21894193901894,3.65487266096611,5.65255851327681,1
"2332","L5",4.166667,33.875,20,TRUE,5,"ON","F1",194,2.166667,3.166667,7,1,2.21746548421136,3.65348338829867,5.65128841658579,1
"2333","L6",8.583333,31.75,20,TRUE,5,"ON","F1",195,6.583333,7.583333,7,1,4.76405601337215,7.83885246590858,12.394729279391,1
"2334","L6",10.625,31.75,20,TRUE,5,"ON","F1",195,8.625,9.625,7,1,4.76405601337215,7.83885246590858,12.394729279391,1
"2335","L6",8.625,31.83333,20,TRUE,5,"ON","F1",195,6.625,7.625,7,1,4.76102622180961,7.83629366554477,12.3928609472656,1
"2336","L6",8.625,31.75,20,TRUE,5,"ON","F1",195,6.625,7.625,7,1,4.76405601337215,7.83885246590858,12.394729279391,1
"2337","L6",11.625,31.75,20,TRUE,5,"ON","F1",195,9.625,10.625,7,1,4.76405601337215,7.83885246590858,12.394729279391,1
"2338","L6",7.625,31.70833,20,TRUE,5,"ON","F1",195,5.625,6.625,7,1,4.76557109094818,7.84013201962465,12.3956635575581,1
"2339","L6",7.625,31.75,20,TRUE,5,"ON","F1",195,5.625,6.625,7,1,4.76405601337215,7.83885246590858,12.394729279391,1
"2340","L6",10.625,31.83333,20,TRUE,5,"ON","F1",195,8.625,9.625,7,1,4.76102622180961,7.83629366554477,12.3928609472656,1
"2341","L2",6.166667,3.791667,20,TRUE,10,"ON","F1",161,5.166667,6.166667,7,1,3.68843615358736,5.4360923145706,7.79189839272234,1
"2342","L2",7.041667,3.791667,20,TRUE,10,"ON","F1",161,6.041667,7.041667,7,1,3.68843615358736,5.4360923145706,7.79189839272234,1
"2343","L2",6.166667,3.791667,20,TRUE,10,"ON","F1",161,5.166667,6.166667,7,1,3.68843615358736,5.4360923145706,7.79189839272234,1
"2344","L2",6.166667,3.791667,20,TRUE,10,"ON","F1",161,5.166667,6.166667,7,1,3.68843615358736,5.4360923145706,7.79189839272234,1
"2345","L2",5.166667,3.791667,20,TRUE,10,"ON","F1",161,4.166667,5.166667,7,1,3.68843615358736,5.4360923145706,7.79189839272234,1
"2346","L2",6.166667,3.791667,20,TRUE,10,"ON","F1",161,5.166667,6.166667,7,1,3.68843615358736,5.4360923145706,7.79189839272234,1
"2347","L2",5.166667,3.791667,20,TRUE,10,"ON","F1",161,4.166667,5.166667,7,1,3.68843615358736,5.4360923145706,7.79189839272234,1
"2348","L2",15.125,3.791667,20,TRUE,10,"ON","F1",161,14.125,15.125,7,1,3.68843615358736,5.4360923145706,7.79189839272234,0
"2349","L2",6.166667,3.791667,20,TRUE,10,"ON","F1",161,5.166667,6.166667,7,1,3.68843615358736,5.4360923145706,7.79189839272234,1
"2350","L2",7.041667,2.916667,20,TRUE,10,"ON","F1",161,6.041667,7.041667,7,1,3.95543928122575,5.69276174846494,8.03370176123514,1
"2351","L2",7.041667,2.916667,20,TRUE,10,"ON","F1",161,6.041667,7.041667,7,1,3.95543928122575,5.69276174846494,8.03370176123514,1
"2352","L2",6.166667,2.916667,20,TRUE,10,"ON","F1",161,5.166667,6.166667,7,1,3.95543928122575,5.69276174846494,8.03370176123514,1
"2353","L2",6.166667,2.916667,20,TRUE,10,"ON","F1",161,5.166667,6.166667,7,1,3.95543928122575,5.69276174846494,8.03370176123514,1
"2354","L2",6.166667,2.916667,20,TRUE,10,"ON","F1",161,5.166667,6.166667,7,1,3.95543928122575,5.69276174846494,8.03370176123514,1
"2355","L2",7.041667,2.916667,20,TRUE,10,"ON","F1",161,6.041667,7.041667,7,1,3.95543928122575,5.69276174846494,8.03370176123514,1
"2356","L3",4.166667,7.833333,20,TRUE,10,"ON","F1",162,2.166667,3.166667,7,1,1.50900609886925,2.82937971749554,4.67877015692203,1
"2357","L3",4.041667,7.958333,20,TRUE,10,"ON","F1",162,2.041667,3.041667,7,1,1.48210464482702,2.80279128154158,4.65261352401867,1
"2358","L3",3.208333,7.833333,20,TRUE,10,"ON","F1",162,1.208333,2.208333,7,1,1.50900609886925,2.82937971749554,4.67877015692203,1
"2359","L3",3.208333,7.833333,20,TRUE,10,"ON","F1",162,1.208333,2.208333,7,1,1.50900609886925,2.82937971749554,4.67877015692203,1
"2360","L3",4.291667,7.75,20,TRUE,10,"ON","F1",162,2.291667,3.291667,7,1,1.52694032982686,2.84710527056235,4.69620784243991,1
"2361","L3",3.208333,7.833333,20,TRUE,10,"ON","F1",162,1.208333,2.208333,7,1,1.50900609886925,2.82937971749554,4.67877015692203,1
"2362","L3",3.208333,7.75,20,TRUE,10,"ON","F1",162,1.208333,2.208333,7,1,1.52694032982686,2.84710527056235,4.69620784243991,1
"2363","L3",3.125,7.791667,20,TRUE,10,"ON","F1",162,1.125,2.125,7,1,1.51797310674224,2.8382423876752,4.68748889505444,1
"2364","L3",3.208333,7.833333,20,TRUE,10,"ON","F1",162,1.208333,2.208333,7,1,1.50900609886925,2.82937971749554,4.67877015692203,1
"2365","L3",4.041667,7.958333,20,TRUE,10,"ON","F1",162,2.041667,3.041667,7,1,1.48210464482702,2.80279128154158,4.65261352401867,1
"2366","L3",5.083333,7.958333,20,TRUE,10,"ON","F1",162,3.083333,4.083333,7,1,1.48210464482702,2.80279128154158,4.65261352401867,1
"2367","L3",4.166667,7.833333,20,TRUE,10,"ON","F1",162,2.166667,3.166667,7,1,1.50900609886925,2.82937971749554,4.67877015692203,1
"2368","L3",3.208333,7.833333,20,TRUE,10,"ON","F1",162,1.208333,2.208333,7,1,1.50900609886925,2.82937971749554,4.67877015692203,1
"2369","L3",3.208333,7.833333,20,TRUE,10,"ON","F1",162,1.208333,2.208333,7,1,1.50900609886925,2.82937971749554,4.67877015692203,1
"2370","L3",4.041667,7.958333,20,TRUE,10,"ON","F1",162,2.041667,3.041667,7,1,1.48210464482702,2.80279128154158,4.65261352401867,1
"2371","L4",5.125,5.75,20,TRUE,10,"ON","F1",163,3.125,4.125,7,1,1.919122384275,3.03694640189295,4.5257725560608,1
"2372","L4",4.125,5.875,20,TRUE,10,"ON","F1",163,2.125,3.125,7,1,1.89038477812552,3.00863208763474,4.49803487539596,1
"2373","L4",3.125,5.875,20,TRUE,10,"ON","F1",163,1.125,2.125,7,1,1.89038477812552,3.00863208763474,4.49803487539596,1
"2374","L4",4.916667,5.875,20,TRUE,10,"ON","F1",163,2.916667,3.916667,7,1,1.89038477812552,3.00863208763474,4.49803487539596,1
"2375","L4",5.958333,5.875,20,TRUE,10,"ON","F1",163,3.958333,4.958333,7,1,1.89038477812552,3.00863208763474,4.49803487539596,1
"2376","L4",3.958333,5.875,20,TRUE,10,"ON","F1",163,1.958333,2.958333,7,1,1.89038477812552,3.00863208763474,4.49803487539596,1
"2377","L4",4.166667,5.916667,20,TRUE,10,"ON","F1",163,2.166667,3.166667,7,1,1.88080549944208,2.99919390737716,4.48878890787387,1
"2378","L4",4.208333,5.875,20,TRUE,10,"ON","F1",163,2.208333,3.208333,7,1,1.89038477812552,3.00863208763474,4.49803487539596,1
"2379","L4",3.958333,5.875,20,TRUE,10,"ON","F1",163,1.958333,2.958333,7,1,1.89038477812552,3.00863208763474,4.49803487539596,1
"2380","L4",4.125,5.875,20,TRUE,10,"ON","F1",163,2.125,3.125,7,1,1.89038477812552,3.00863208763474,4.49803487539596,1
"2381","L4",4.083333,5.833333,20,TRUE,10,"ON","F1",163,2.083333,3.083333,7,1,1.89996405680896,3.01807026789231,4.50728084291806,1
"2382","L4",4.083333,5.75,20,TRUE,10,"ON","F1",163,2.083333,3.083333,7,1,1.919122384275,3.03694640189295,4.5257725560608,1
"2383","L4",3.125,5.875,20,TRUE,10,"ON","F1",163,1.125,2.125,7,1,1.89038477812552,3.00863208763474,4.49803487539596,1
"2384","L4",4.916667,5.875,20,TRUE,10,"ON","F1",163,2.916667,3.916667,7,1,1.89038477812552,3.00863208763474,4.49803487539596,1
"2385","L4",3.083333,5.875,20,TRUE,10,"ON","F1",163,1.083333,2.083333,7,1,1.89038477812552,3.00863208763474,4.49803487539596,1
"2386","L5",5.208333,5.875,20,TRUE,10,"ON","F1",164,3.208333,4.208333,7,1,2.31561847043523,3.70044275893366,5.62799265785434,1
"2387","L5",5.208333,5.875,20,TRUE,10,"ON","F1",164,3.208333,4.208333,7,1,2.31561847043523,3.70044275893366,5.62799265785434,1
"2388","L5",5.208333,5.708333,20,TRUE,10,"ON","F1",164,3.208333,4.208333,7,1,2.34688402945987,3.73115002479972,5.65794454096499,1
"2389","L5",5.125,5.875,20,TRUE,10,"ON","F1",164,3.125,4.125,7,1,2.31561847043523,3.70044275893366,5.62799265785434,1
"2390","L5",5.208333,5.875,20,TRUE,10,"ON","F1",164,3.208333,4.208333,7,1,2.31561847043523,3.70044275893366,5.62799265785434,1
"2391","L5",4.208333,5.875,20,TRUE,10,"ON","F1",164,2.208333,3.208333,7,1,2.31561847043523,3.70044275893366,5.62799265785434,1
"2392","L5",5.208333,5.708333,20,TRUE,10,"ON","F1",164,3.208333,4.208333,7,1,2.34688402945987,3.73115002479972,5.65794454096499,1
"2393","L5",5.208333,5.791667,20,TRUE,10,"ON","F1",164,3.208333,4.208333,7,1,2.33125115615106,3.71579629974508,5.6429685095542,1
"2394","L5",5.041667,5.875,20,TRUE,10,"ON","F1",164,3.041667,4.041667,7,1,2.31561847043523,3.70044275893366,5.62799265785434,1
"2395","L5",4.083333,5.875,20,TRUE,10,"ON","F1",164,2.083333,3.083333,7,1,2.31561847043523,3.70044275893366,5.62799265785434,1
"2396","L5",4.208333,5.916667,20,TRUE,10,"ON","F1",164,2.208333,3.208333,7,1,2.30780203378082,3.69276589640634,5.62050464214895,1
"2397","L5",5.125,5.875,20,TRUE,10,"ON","F1",164,3.125,4.125,7,1,2.31561847043523,3.70044275893366,5.62799265785434,1
"2398","L5",4.291667,5.708333,20,TRUE,10,"ON","F1",164,2.291667,3.291667,7,1,2.34688402945987,3.73115002479972,5.65794454096499,1
"2399","L5",5.125,5.875,20,TRUE,10,"ON","F1",164,3.125,4.125,7,1,2.31561847043523,3.70044275893366,5.62799265785434,1
"2400","L5",4.083333,5.875,20,TRUE,10,"ON","F1",164,2.083333,3.083333,7,1,2.31561847043523,3.70044275893366,5.62799265785434,1
"2401","L6",9.625,9.791667,20,TRUE,10,"ON","F1",165,7.625,8.625,7,1,3.72829196573341,6.68317494031672,11.0575926199525,1
"2402","L6",8.625,9.791667,20,TRUE,10,"ON","F1",165,6.625,7.625,7,1,3.72829196573341,6.68317494031672,11.0575926199525,1
"2403","L6",5.625,9.791667,20,TRUE,10,"ON","F1",165,3.625,4.625,7,1,3.72829196573341,6.68317494031672,11.0575926199525,1
"2404","L6",8.625,9.916667,20,TRUE,10,"ON","F1",165,6.625,7.625,7,1,3.70033246699795,6.65597554385694,11.0314351781996,1
"2405","L6",8.625,9.791667,20,TRUE,10,"ON","F1",165,6.625,7.625,7,1,3.72829196573341,6.68317494031672,11.0575926199525,1
"2406","L6",6.625,9.791667,20,TRUE,10,"ON","F1",165,4.625,5.625,7,1,3.72829196573341,6.68317494031672,11.0575926199525,1
"2407","L6",8.625,9.791667,20,TRUE,10,"ON","F1",165,6.625,7.625,7,1,3.72829196573341,6.68317494031672,11.0575926199525,1
"2408","L6",5.5,9.916667,20,TRUE,10,"ON","F1",165,3.5,4.5,7,1,3.70033246699795,6.65597554385694,11.0314351781996,1
"2409","L6",7.625,9.958333,20,TRUE,10,"ON","F1",165,5.625,6.625,7,1,3.69101278320346,6.64690922343379,11.0227161704549,1
"2410","L6",6.625,9.916667,20,TRUE,10,"ON","F1",165,4.625,5.625,7,1,3.70033246699795,6.65597554385694,11.0314351781996,1
"2411","L6",6.625,9.791667,20,TRUE,10,"ON","F1",165,4.625,5.625,7,1,3.72829196573341,6.68317494031672,11.0575926199525,1
"2412","L6",5.625,9.916667,20,TRUE,10,"ON","F1",165,3.625,4.625,7,1,3.70033246699795,6.65597554385694,11.0314351781996,1
"2413","L6",7.5,9.833333,20,TRUE,10,"ON","F1",165,5.5,6.5,7,1,3.71897228193892,6.67410861989357,11.0488736122079,1
"2414","L6",7.625,9.916667,20,TRUE,10,"ON","F1",165,5.625,6.625,7,1,3.70033246699795,6.65597554385694,11.0314351781996,1
"2415","L6",6.625,9.958333,20,TRUE,10,"ON","F1",165,4.625,5.625,7,1,3.69101278320346,6.64690922343379,11.0227161704549,1
"2416","L2",17.95833,0,15,FALSE,15,"ON","F1",166,16.95833,17.95833,7,1,8.0169997799609,10.8548835315939,14.6823353355887,0
"2417","L2",12,0,15,FALSE,15,"ON","F1",166,11,12,7,1,8.0169997799609,10.8548835315939,14.6823353355887,1
"2418","L3",10,0,15,FALSE,15,"ON","F1",167,8,9,7,1,5.68097236009964,8.02706264087485,11.3336081414372,1
"2419","L3",8.958333,0,15,FALSE,15,"ON","F1",167,6.958333,7.958333,7,1,5.68097236009964,8.02706264087485,11.3336081414372,1
"2420","L4",9,0,15,FALSE,15,"ON","F1",168,7,8,7,1,5.54741563082763,7.43805629462864,9.96777904564124,1
"2421","L4",8,0,15,FALSE,15,"ON","F1",168,6,7,7,1,5.54741563082763,7.43805629462864,9.96777904564124,1
"2422","L5",12,0,15,FALSE,15,"ON","F1",169,10,11,7,1,6.06232249556323,8.50361690719585,11.9276492271353,1
"2423","L5",10,0,15,FALSE,15,"ON","F1",169,8,9,7,1,6.06232249556323,8.50361690719585,11.9276492271353,1
"2424","L6",16,0,15,FALSE,15,"ON","F1",170,14,15,7,1,10.0275195804324,14.9819642744628,22.3661520923426,1
"2425","L6",17,0,15,FALSE,15,"ON","F1",170,15,16,7,1,10.0275195804324,14.9819642744628,22.3661520923426,1
"2426","L2",7,0,20,FALSE,20,"ON","F1",171,6,7,7,1,4.84544980840254,6.54832662589158,8.83971308172672,1
"2427","L2",7,0,20,FALSE,20,"ON","F1",171,6,7,7,1,4.84544980840254,6.54832662589158,8.83971308172672,1
"2428","L2",7,0,20,FALSE,20,"ON","F1",171,6,7,7,1,4.84544980840254,6.54832662589158,8.83971308172672,1
"2429","L2",7,0,20,FALSE,20,"ON","F1",171,6,7,7,1,4.84544980840254,6.54832662589158,8.83971308172672,1
"2430","L2",8,0,20,FALSE,20,"ON","F1",171,7,8,7,1,4.84544980840254,6.54832662589158,8.83971308172672,1
"2431","L2",7,0,20,FALSE,20,"ON","F1",171,6,7,7,1,4.84544980840254,6.54832662589158,8.83971308172672,1
"2432","L2",8,0,20,FALSE,20,"ON","F1",171,7,8,7,1,4.84544980840254,6.54832662589158,8.83971308172672,1
"2433","L2",6,0,20,FALSE,20,"ON","F1",171,5,6,7,1,4.84544980840254,6.54832662589158,8.83971308172672,1
"2434","L2",7,0,20,FALSE,20,"ON","F1",171,6,7,7,1,4.84544980840254,6.54832662589158,8.83971308172672,1
"2435","L2",7,0,20,FALSE,20,"ON","F1",171,6,7,7,1,4.84544980840254,6.54832662589158,8.83971308172672,1
"2436","L2",6,0,20,FALSE,20,"ON","F1",171,5,6,7,1,4.84544980840254,6.54832662589158,8.83971308172672,1
"2437","L2",8,0,20,FALSE,20,"ON","F1",171,7,8,7,1,4.84544980840254,6.54832662589158,8.83971308172672,1
"2438","L3",6,0,20,FALSE,20,"ON","F1",172,4,5,7,1,3.19483048044535,4.49558829970768,6.31791908244795,1
"2439","L3",6,0,20,FALSE,20,"ON","F1",172,4,5,7,1,3.19483048044535,4.49558829970768,6.31791908244795,1
"2440","L3",6,0,20,FALSE,20,"ON","F1",172,4,5,7,1,3.19483048044535,4.49558829970768,6.31791908244795,1
"2441","L3",5,0,20,FALSE,20,"ON","F1",172,3,4,7,1,3.19483048044535,4.49558829970768,6.31791908244795,1
"2442","L3",7,0,20,FALSE,20,"ON","F1",172,5,6,7,1,3.19483048044535,4.49558829970768,6.31791908244795,1
"2443","L3",5,0,20,FALSE,20,"ON","F1",172,3,4,7,1,3.19483048044535,4.49558829970768,6.31791908244795,1
"2444","L3",5,0,20,FALSE,20,"ON","F1",172,3,4,7,1,3.19483048044535,4.49558829970768,6.31791908244795,1
"2445","L3",6,0,20,FALSE,20,"ON","F1",172,4,5,7,1,3.19483048044535,4.49558829970768,6.31791908244795,1
"2446","L3",5,0,20,FALSE,20,"ON","F1",172,3,4,7,1,3.19483048044535,4.49558829970768,6.31791908244795,1
"2447","L3",5,0,20,FALSE,20,"ON","F1",172,3,4,7,1,3.19483048044535,4.49558829970768,6.31791908244795,1
"2448","L3",6,0,20,FALSE,20,"ON","F1",172,4,5,7,1,3.19483048044535,4.49558829970768,6.31791908244795,1
"2449","L3",5,0,20,FALSE,20,"ON","F1",172,3,4,7,1,3.19483048044535,4.49558829970768,6.31791908244795,1
"2450","L4",5,0,20,FALSE,20,"ON","F1",173,3,4,7,1,3.24105226715087,4.33940485777084,5.80170586664357,1
"2451","L4",6,0,20,FALSE,20,"ON","F1",173,4,5,7,1,3.24105226715087,4.33940485777084,5.80170586664357,1
"2452","L4",5,0,20,FALSE,20,"ON","F1",173,3,4,7,1,3.24105226715087,4.33940485777084,5.80170586664357,1
"2453","L4",5,0,20,FALSE,20,"ON","F1",173,3,4,7,1,3.24105226715087,4.33940485777084,5.80170586664357,1
"2454","L4",6,0,20,FALSE,20,"ON","F1",173,4,5,7,1,3.24105226715087,4.33940485777084,5.80170586664357,1
"2455","L4",6,0,20,FALSE,20,"ON","F1",173,4,5,7,1,3.24105226715087,4.33940485777084,5.80170586664357,1
"2456","L4",5,0,20,FALSE,20,"ON","F1",173,3,4,7,1,3.24105226715087,4.33940485777084,5.80170586664357,1
"2457","L4",5,0,20,FALSE,20,"ON","F1",173,3,4,7,1,3.24105226715087,4.33940485777084,5.80170586664357,1
"2458","L4",5,0,20,FALSE,20,"ON","F1",173,3,4,7,1,3.24105226715087,4.33940485777084,5.80170586664357,1
"2459","L4",6,0,20,FALSE,20,"ON","F1",173,4,5,7,1,3.24105226715087,4.33940485777084,5.80170586664357,1
"2460","L4",3,0,20,FALSE,20,"ON","F1",173,1,2,7,1,3.24105226715087,4.33940485777084,5.80170586664357,0
"2461","L4",5,0,20,FALSE,20,"ON","F1",173,3,4,7,1,3.24105226715087,4.33940485777084,5.80170586664357,1
"2462","L5",6,0,20,FALSE,20,"ON","F1",174,4,5,7,1,3.41772722183643,4.78287171585451,6.68379442590125,1
"2463","L5",7,0,20,FALSE,20,"ON","F1",174,5,6,7,1,3.41772722183643,4.78287171585451,6.68379442590125,1
"2464","L5",6,0,20,FALSE,20,"ON","F1",174,4,5,7,1,3.41772722183643,4.78287171585451,6.68379442590125,1
"2465","L5",5,0,20,FALSE,20,"ON","F1",174,3,4,7,1,3.41772722183643,4.78287171585451,6.68379442590125,1
"2466","L5",7,0,20,FALSE,20,"ON","F1",174,5,6,7,1,3.41772722183643,4.78287171585451,6.68379442590125,1
"2467","L5",5,0,20,FALSE,20,"ON","F1",174,3,4,7,1,3.41772722183643,4.78287171585451,6.68379442590125,1
"2468","L5",6,0,20,FALSE,20,"ON","F1",174,4,5,7,1,3.41772722183643,4.78287171585451,6.68379442590125,1
"2469","L5",5,0,20,FALSE,20,"ON","F1",174,3,4,7,1,3.41772722183643,4.78287171585451,6.68379442590125,1
"2470","L5",6,0,20,FALSE,20,"ON","F1",174,4,5,7,1,3.41772722183643,4.78287171585451,6.68379442590125,1
"2471","L5",6,0,20,FALSE,20,"ON","F1",174,4,5,7,1,3.41772722183643,4.78287171585451,6.68379442590125,1
"2472","L5",6,0,20,FALSE,20,"ON","F1",174,4,5,7,1,3.41772722183643,4.78287171585451,6.68379442590125,1
"2473","L5",6,0,20,FALSE,20,"ON","F1",174,4,5,7,1,3.41772722183643,4.78287171585451,6.68379442590125,1
"2474","L6",11,0,20,FALSE,20,"ON","F1",175,9,10,7,1,5.91845277456967,8.81379440219792,13.1065922936872,1
"2475","L6",12,0,20,FALSE,20,"ON","F1",175,10,11,7,1,5.91845277456967,8.81379440219792,13.1065922936872,1
"2476","L6",10,0,20,FALSE,20,"ON","F1",175,8,9,7,1,5.91845277456967,8.81379440219792,13.1065922936872,1
"2477","L6",10,0,20,FALSE,20,"ON","F1",175,8,9,7,1,5.91845277456967,8.81379440219792,13.1065922936872,1
"2478","L6",12,0,20,FALSE,20,"ON","F1",175,10,11,7,1,5.91845277456967,8.81379440219792,13.1065922936872,1
"2479","L6",10,0,20,FALSE,20,"ON","F1",175,8,9,7,1,5.91845277456967,8.81379440219792,13.1065922936872,1
"2480","L6",11,0,20,FALSE,20,"ON","F1",175,9,10,7,1,5.91845277456967,8.81379440219792,13.1065922936872,1
"2481","L6",12,0,20,FALSE,20,"ON","F1",175,10,11,7,1,5.91845277456967,8.81379440219792,13.1065922936872,1
"2482","L6",11,0,20,FALSE,20,"ON","F1",175,9,10,7,1,5.91845277456967,8.81379440219792,13.1065922936872,1
"2483","L6",11,0,20,FALSE,20,"ON","F1",175,9,10,7,1,5.91845277456967,8.81379440219792,13.1065922936872,1
"2484","L6",9,0,20,FALSE,20,"ON","F1",175,7,8,7,1,5.91845277456967,8.81379440219792,13.1065922936872,1
"2485","L6",9,0,20,FALSE,20,"ON","F1",175,7,8,7,1,5.91845277456967,8.81379440219792,13.1065922936872,1
"2486","L2",5,0,25,FALSE,25,"ON","F1",176,4,5,7,1,3.08723186420016,4.16804334404497,5.62822680392113,1
"2487","L2",5,0,25,FALSE,25,"ON","F1",176,4,5,7,1,3.08723186420016,4.16804334404497,5.62822680392113,1
"2488","L2",5,0,25,FALSE,25,"ON","F1",176,4,5,7,1,3.08723186420016,4.16804334404497,5.62822680392113,1
"2489","L2",5,0,25,FALSE,25,"ON","F1",176,4,5,7,1,3.08723186420016,4.16804334404497,5.62822680392113,1
"2490","L2",5,0,25,FALSE,25,"ON","F1",176,4,5,7,1,3.08723186420016,4.16804334404497,5.62822680392113,1
"2491","L2",5,0,25,FALSE,25,"ON","F1",176,4,5,7,1,3.08723186420016,4.16804334404497,5.62822680392113,1
"2492","L2",4,0,25,FALSE,25,"ON","F1",176,3,4,7,1,3.08723186420016,4.16804334404497,5.62822680392113,1
"2493","L2",4,0,25,FALSE,25,"ON","F1",176,3,4,7,1,3.08723186420016,4.16804334404497,5.62822680392113,1
"2494","L2",4,0,25,FALSE,25,"ON","F1",176,3,4,7,1,3.08723186420016,4.16804334404497,5.62822680392113,1
"2495","L3",3,0,25,FALSE,25,"ON","F1",177,1,2,7,1,2.23326110652024,3.14619166890533,4.42868052477428,1
"2496","L3",3,0,25,FALSE,25,"ON","F1",177,1,2,7,1,2.23326110652024,3.14619166890533,4.42868052477428,1
"2497","L3",4,0,25,FALSE,25,"ON","F1",177,2,3,7,1,2.23326110652024,3.14619166890533,4.42868052477428,1
