"","stage","time2","time1","temp2","transfer","temp1","province","generation","block","time2d","time2.orig","group_index","nobs","q5","q50","q95","in.predint"
"1908","L6",4.625,4.791667,20,TRUE,35,"ON","F1",190,2.625,3.625,5,1,0,Inf,Inf,1
"1909","L6",5.583333,5.010417,20,TRUE,35,"ON","F1",190,3.583333,4.583333,5,1,0,Inf,Inf,1
"1910","L6",20.45833,5.125,20,TRUE,35,"ON","F1",190,18.45833,19.45833,5,1,0,Inf,Inf,1
"1911","L6",7.583333,5.010417,20,TRUE,35,"ON","F1",190,5.583333,6.583333,5,1,0,Inf,Inf,1
"1912","L6",14.625,4.958333,20,TRUE,35,"ON","F1",190,12.625,13.625,5,1,0,Inf,Inf,1
"1913","L6",14.625,4.833333,20,TRUE,35,"ON","F1",190,12.625,13.625,5,1,0,Inf,Inf,1
"1914","L6",7.583333,4.979167,20,TRUE,35,"ON","F1",190,5.583333,6.583333,5,1,0,Inf,Inf,1
"1915","L6",4.625,4.791667,20,TRUE,35,"ON","F1",190,2.625,3.625,5,1,0,Inf,Inf,1
"1916","L2",5.291667,8.708333,20,TRUE,5,"ON","F1",191,4.291667,5.291667,6,1,0,Inf,Inf,1
"1917","L2",6.208333,8.708333,20,TRUE,5,"ON","F1",191,5.208333,6.208333,6,1,0,Inf,Inf,1
"1918","L2",6.208333,8.708333,20,TRUE,5,"ON","F1",191,5.208333,6.208333,6,1,0,Inf,Inf,1
"1919","L2",8.125,8.708333,20,TRUE,5,"ON","F1",191,7.125,8.125,6,1,0,Inf,Inf,1
"1920","L2",6.208333,8.708333,20,TRUE,5,"ON","F1",191,5.208333,6.208333,6,1,0,Inf,Inf,1
"1921","L2",6.208333,8.708333,20,TRUE,5,"ON","F1",191,5.208333,6.208333,6,1,0,Inf,Inf,1
"1922","L2",6.208333,8.708333,20,TRUE,5,"ON","F1",191,5.208333,6.208333,6,1,0,Inf,Inf,1
"1923","L2",6.208333,8.708333,20,TRUE,5,"ON","F1",191,5.208333,6.208333,6,1,0,Inf,Inf,1
"1924","L3",6.25,10.70833,20,TRUE,5,"ON","F1",192,4.25,5.25,6,1,0,12.0118017537803,Inf,1
"1925","L3",3.958333,10.95833,20,TRUE,5,"ON","F1",192,1.958333,2.958333,6,1,0,12.0060458891004,Inf,1
"1926","L3",5.083333,10.95833,20,TRUE,5,"ON","F1",192,3.083333,4.083333,6,1,0,12.0060458891004,Inf,1
"1927","L3",4.208333,10.875,20,TRUE,5,"ON","F1",192,2.208333,3.208333,6,1,0,12.0079644339155,Inf,1
"1928","L3",5.083333,10.95833,20,TRUE,5,"ON","F1",192,3.083333,4.083333,6,1,0,12.0060458891004,Inf,1
"1929","L3",5.083333,10.95833,20,TRUE,5,"ON","F1",192,3.083333,4.083333,6,1,0,12.0060458891004,Inf,1
"1930","L3",6.041667,10.95833,20,TRUE,5,"ON","F1",192,4.041667,5.041667,6,1,0,12.0060458891004,Inf,1
"1931","L3",6.041667,10.95833,20,TRUE,5,"ON","F1",192,4.041667,5.041667,6,1,0,12.0060458891004,Inf,1
"1932","L4",4.125,19.75,20,TRUE,5,"ON","F1",193,2.125,3.125,6,1,0,Inf,Inf,1
"1933","L4",4.083333,19.875,20,TRUE,5,"ON","F1",193,2.083333,3.083333,6,1,0,Inf,Inf,1
"1934","L4",4.125,19.75,20,TRUE,5,"ON","F1",193,2.125,3.125,6,1,0,Inf,Inf,1
"1935","L4",5.208333,19.79167,20,TRUE,5,"ON","F1",193,3.208333,4.208333,6,1,0,Inf,Inf,1
"1936","L4",4.125,19.75,20,TRUE,5,"ON","F1",193,2.125,3.125,6,1,0,Inf,Inf,1
"1937","L4",4.125,19.75,20,TRUE,5,"ON","F1",193,2.125,3.125,6,1,0,Inf,Inf,1
"1938","L4",4.25,19.79167,20,TRUE,5,"ON","F1",193,2.25,3.25,6,1,0,Inf,Inf,1
"1939","L4",5.208333,19.79167,20,TRUE,5,"ON","F1",193,3.208333,4.208333,6,1,0,Inf,Inf,1
"1940","L5",4.25,33.83333,20,TRUE,5,"ON","F1",194,2.25,3.25,6,1,0,11.4857391440829,Inf,1
"1941","L5",3.25,33.875,20,TRUE,5,"ON","F1",194,1.25,2.25,6,1,0,11.4845624931293,Inf,1
"1942","L5",5.291667,33.83333,20,TRUE,5,"ON","F1",194,3.291667,4.291667,6,1,0,11.4857391440829,Inf,1
"1943","L5",4.25,33.75,20,TRUE,5,"ON","F1",194,2.25,3.25,6,1,0,11.4880921636163,Inf,1
"1944","L5",4.25,33.83333,20,TRUE,5,"ON","F1",194,2.25,3.25,6,1,0,11.4857391440829,Inf,1
"1945","L5",4.25,33.83333,20,TRUE,5,"ON","F1",194,2.25,3.25,6,1,0,11.4857391440829,Inf,1
"1946","L5",4.208333,33.79167,20,TRUE,5,"ON","F1",194,2.208333,3.208333,6,1,0,11.4869155126628,Inf,1
"1947","L5",3.291667,33.75,20,TRUE,5,"ON","F1",194,1.291667,2.291667,6,1,0,11.4880921636163,Inf,1
"1948","L6",7.625,31.75,20,TRUE,5,"ON","F1",195,5.625,6.625,6,1,0.114127478752243,Inf,Inf,1
"1949","L6",8.625,31.75,20,TRUE,5,"ON","F1",195,6.625,7.625,6,1,0.114127478752243,Inf,Inf,1
"1950","L6",8.583333,31.75,20,TRUE,5,"ON","F1",195,6.583333,7.583333,6,1,0.114127478752243,Inf,Inf,1
"1951","L6",11.625,31.75,20,TRUE,5,"ON","F1",195,9.625,10.625,6,1,0.114127478752243,Inf,Inf,1
"1952","L6",6.625,31.75,20,TRUE,5,"ON","F1",195,4.625,5.625,6,1,0.114127478752243,Inf,Inf,1
"1953","L6",17.625,31.75,20,TRUE,5,"ON","F1",195,15.625,16.625,6,1,0.114127478752243,Inf,Inf,1
"1954","L6",7.583333,31.75,20,TRUE,5,"ON","F1",195,5.583333,6.583333,6,1,0.114127478752243,Inf,Inf,1
"1955","L6",9.583333,31.75,20,TRUE,5,"ON","F1",195,7.583333,8.583333,6,1,0.114127478752243,Inf,Inf,1
"1956","L2",4,3.791667,20,TRUE,10,"ON","F1",161,3,4,6,1,0,Inf,Inf,1
"1957","L2",6.166667,3.791667,20,TRUE,10,"ON","F1",161,5.166667,6.166667,6,1,0,Inf,Inf,1
"1958","L2",5.166667,3.791667,20,TRUE,10,"ON","F1",161,4.166667,5.166667,6,1,0,Inf,Inf,1
"1959","L2",6.166667,3.791667,20,TRUE,10,"ON","F1",161,5.166667,6.166667,6,1,0,Inf,Inf,1
"1960","L2",6.166667,3.791667,20,TRUE,10,"ON","F1",161,5.166667,6.166667,6,1,0,Inf,Inf,1
"1961","L2",5.166667,3.791667,20,TRUE,10,"ON","F1",161,4.166667,5.166667,6,1,0,Inf,Inf,1
"1962","L2",4,3.791667,20,TRUE,10,"ON","F1",161,3,4,6,1,0,Inf,Inf,1
"1963","L2",6.166667,3.791667,20,TRUE,10,"ON","F1",161,5.166667,6.166667,6,1,0,Inf,Inf,1
"1964","L2",6.166667,3.791667,20,TRUE,10,"ON","F1",161,5.166667,6.166667,6,1,0,Inf,Inf,1
"1965","L2",8.041667,3.791667,20,TRUE,10,"ON","F1",161,7.041667,8.041667,6,1,0,Inf,Inf,1
"1966","L2",5.166667,3.791667,20,TRUE,10,"ON","F1",161,4.166667,5.166667,6,1,0,Inf,Inf,1
"1967","L2",5.166667,3.791667,20,TRUE,10,"ON","F1",161,4.166667,5.166667,6,1,0,Inf,Inf,1
"1968","L2",6.166667,3.791667,20,TRUE,10,"ON","F1",161,5.166667,6.166667,6,1,0,Inf,Inf,1
"1969","L2",13,3.791667,20,TRUE,10,"ON","F1",161,12,13,6,1,0,Inf,Inf,1
"1970","L2",7.041667,2.916667,20,TRUE,10,"ON","F1",161,6.041667,7.041667,6,1,0,Inf,Inf,1
"1971","L3",4.208333,7.916667,20,TRUE,10,"ON","F1",162,2.208333,3.208333,6,1,0,11.3285811131195,Inf,1
"1972","L3",3.208333,7.833333,20,TRUE,10,"ON","F1",162,1.208333,2.208333,6,1,0,11.338368174523,Inf,1
"1973","L3",3.208333,7.75,20,TRUE,10,"ON","F1",162,1.208333,2.208333,6,1,0,11.3481551184827,Inf,1
"1974","L3",4.166667,7.833333,20,TRUE,10,"ON","F1",162,2.166667,3.166667,6,1,0,11.338368174523,Inf,1
"1975","L3",3.208333,7.833333,20,TRUE,10,"ON","F1",162,1.208333,2.208333,6,1,0,11.338368174523,Inf,1
"1976","L3",4.291667,7.75,20,TRUE,10,"ON","F1",162,2.291667,3.291667,6,1,0,11.3481551184827,Inf,1
"1977","L3",4.208333,7.916667,20,TRUE,10,"ON","F1",162,2.208333,3.208333,6,1,0,11.3285811131195,Inf,1
"1978","L3",3.208333,7.833333,20,TRUE,10,"ON","F1",162,1.208333,2.208333,6,1,0,11.338368174523,Inf,1
"1979","L3",4.166667,7.833333,20,TRUE,10,"ON","F1",162,2.166667,3.166667,6,1,0,11.338368174523,Inf,1
"1980","L3",6.166667,7.875,20,TRUE,10,"ON","F1",162,4.166667,5.166667,6,1,0,11.3334746438213,Inf,1
"1981","L3",4.291667,7.75,20,TRUE,10,"ON","F1",162,2.291667,3.291667,6,1,0,11.3481551184827,Inf,1
"1982","L3",3.208333,7.75,20,TRUE,10,"ON","F1",162,1.208333,2.208333,6,1,0,11.3481551184827,Inf,1
"1983","L3",3.208333,7.833333,20,TRUE,10,"ON","F1",162,1.208333,2.208333,6,1,0,11.338368174523,Inf,1
"1984","L3",2.041667,8.041667,20,TRUE,10,"ON","F1",162,0.04166667,1.041667,6,1,0,11.3139006384581,Inf,1
"1985","L3",4.041667,7.958333,20,TRUE,10,"ON","F1",162,2.041667,3.041667,6,1,0,11.3236876998616,Inf,1
"1986","L4",3.166667,5.916667,20,TRUE,10,"ON","F1",163,1.166667,2.166667,6,1,0,Inf,Inf,1
"1987","L4",3.958333,5.875,20,TRUE,10,"ON","F1",163,1.958333,2.958333,6,1,0,Inf,Inf,1
"1988","L4",4.166667,5.916667,20,TRUE,10,"ON","F1",163,2.166667,3.166667,6,1,0,Inf,Inf,1
"1989","L4",4.083333,5.75,20,TRUE,10,"ON","F1",163,2.083333,3.083333,6,1,0,Inf,Inf,1
"1990","L4",3.958333,5.875,20,TRUE,10,"ON","F1",163,1.958333,2.958333,6,1,0,Inf,Inf,1
"1991","L4",3.958333,5.875,20,TRUE,10,"ON","F1",163,1.958333,2.958333,6,1,0,Inf,Inf,1
"1992","L4",4.166667,5.916667,20,TRUE,10,"ON","F1",163,2.166667,3.166667,6,1,0,Inf,Inf,1
"1993","L4",3.958333,5.875,20,TRUE,10,"ON","F1",163,1.958333,2.958333,6,1,0,Inf,Inf,1
"1994","L4",4.083333,5.75,20,TRUE,10,"ON","F1",163,2.083333,3.083333,6,1,0,Inf,Inf,1
"1995","L4",5.291667,5.833333,20,TRUE,10,"ON","F1",163,3.291667,4.291667,6,1,0,Inf,Inf,1
"1996","L4",3.958333,5.875,20,TRUE,10,"ON","F1",163,1.958333,2.958333,6,1,0,Inf,Inf,1
"1997","L4",4.166667,5.916667,20,TRUE,10,"ON","F1",163,2.166667,3.166667,6,1,0,Inf,Inf,1
"1998","L4",3.958333,5.875,20,TRUE,10,"ON","F1",163,1.958333,2.958333,6,1,0,Inf,Inf,1
"1999","L4",2.208333,5.833333,20,TRUE,10,"ON","F1",163,0.2083333,1.208333,6,1,0,Inf,Inf,1
"2000","L4",4.125,5.875,20,TRUE,10,"ON","F1",163,2.125,3.125,6,1,0,Inf,Inf,1
"2001","L5",5.291667,5.708333,20,TRUE,10,"ON","F1",164,3.291667,4.291667,6,1,0,11.4804491088968,Inf,1
"2002","L5",5.041667,5.875,20,TRUE,10,"ON","F1",164,3.041667,4.041667,6,1,0,11.4524007566741,Inf,1
"2003","L5",4.291667,5.708333,20,TRUE,10,"ON","F1",164,2.291667,3.291667,6,1,0,11.4804491088968,Inf,1
"2004","L5",5.125,5.875,20,TRUE,10,"ON","F1",164,3.125,4.125,6,1,0,11.4524007566741,Inf,1
"2005","L5",4.208333,5.875,20,TRUE,10,"ON","F1",164,2.208333,3.208333,6,1,0,11.4524007566741,Inf,1
"2006","L5",5.041667,5.875,20,TRUE,10,"ON","F1",164,3.041667,4.041667,6,1,0,11.4524007566741,Inf,1
"2007","L5",4.291667,5.708333,20,TRUE,10,"ON","F1",164,2.291667,3.291667,6,1,0,11.4804491088968,Inf,1
"2008","L5",4.208333,5.875,20,TRUE,10,"ON","F1",164,2.208333,3.208333,6,1,0,11.4524007566741,Inf,1
"2009","L5",5.125,5.875,20,TRUE,10,"ON","F1",164,3.125,4.125,6,1,0,11.4524007566741,Inf,1
"2010","L5",5.208333,5.708333,20,TRUE,10,"ON","F1",164,3.208333,4.208333,6,1,0,11.4804491088968,Inf,1
"2011","L5",4.208333,5.875,20,TRUE,10,"ON","F1",164,2.208333,3.208333,6,1,0,11.4524007566741,Inf,1
"2012","L5",4.291667,5.708333,20,TRUE,10,"ON","F1",164,2.291667,3.291667,6,1,0,11.4804491088968,Inf,1
"2013","L5",4.208333,5.875,20,TRUE,10,"ON","F1",164,2.208333,3.208333,6,1,0,11.4524007566741,Inf,1
"2014","L5",4.041667,5.833333,20,TRUE,10,"ON","F1",164,2.041667,3.041667,6,1,0,11.4594128868023,Inf,1
"2015","L5",5.208333,5.875,20,TRUE,10,"ON","F1",164,3.208333,4.208333,6,1,0,11.4524007566741,Inf,1
"2016","L6",5.5,9.833333,20,TRUE,10,"ON","F1",165,3.5,4.5,6,1,0,Inf,Inf,1
"2017","L6",7.625,9.958333,20,TRUE,10,"ON","F1",165,5.625,6.625,6,1,0,Inf,Inf,1
"2018","L6",6.5,9.833333,20,TRUE,10,"ON","F1",165,4.5,5.5,6,1,0,Inf,Inf,1
"2019","L6",9.625,9.916667,20,TRUE,10,"ON","F1",165,7.625,8.625,6,1,0,Inf,Inf,1
"2020","L6",7.625,9.791667,20,TRUE,10,"ON","F1",165,5.625,6.625,6,1,0,Inf,Inf,1
"2021","L6",7.625,9.958333,20,TRUE,10,"ON","F1",165,5.625,6.625,6,1,0,Inf,Inf,1
"2022","L6",7.5,9.833333,20,TRUE,10,"ON","F1",165,5.5,6.5,6,1,0,Inf,Inf,1
"2023","L6",7.625,9.791667,20,TRUE,10,"ON","F1",165,5.625,6.625,6,1,0,Inf,Inf,1
"2024","L6",8.625,9.916667,20,TRUE,10,"ON","F1",165,6.625,7.625,6,1,0,Inf,Inf,1
"2025","L6",8.625,9.791667,20,TRUE,10,"ON","F1",165,6.625,7.625,6,1,0,Inf,Inf,1
"2026","L6",6.625,9.791667,20,TRUE,10,"ON","F1",165,4.625,5.625,6,1,0,Inf,Inf,1
"2027","L6",6.5,9.833333,20,TRUE,10,"ON","F1",165,4.5,5.5,6,1,0,Inf,Inf,1
"2028","L6",5.625,9.791667,20,TRUE,10,"ON","F1",165,3.625,4.625,6,1,0,Inf,Inf,1
"2029","L6",6.541667,10,20,TRUE,10,"ON","F1",165,4.541667,5.541667,6,1,0,Inf,Inf,1
"2030","L6",6.625,9.791667,20,TRUE,10,"ON","F1",165,4.625,5.625,6,1,0,Inf,Inf,1
"2031","L2",11,0,15,FALSE,15,"ON","F1",166,10,11,6,1,1.16673484576486,Inf,Inf,1
"2032","L2",10,0,15,FALSE,15,"ON","F1",166,9,10,6,1,1.16673484576486,Inf,Inf,1
"2033","L3",9.958333,0,15,FALSE,15,"ON","F1",167,7.958333,8.958333,6,1,1.09248191218716,27.8012908460435,Inf,1
"2034","L3",8.958333,0,15,FALSE,15,"ON","F1",167,6.958333,7.958333,6,1,1.09248191218716,27.8012908460435,Inf,1
"2035","L4",7,0,15,FALSE,15,"ON","F1",168,5,6,6,1,1.03963005179058,Inf,Inf,1
"2036","L4",9,0,15,FALSE,15,"ON","F1",168,7,8,6,1,1.03963005179058,Inf,Inf,1
"2037","L5",9,0,15,FALSE,15,"ON","F1",169,7,8,6,1,0.942220750539312,22.6428362613414,Inf,1
"2038","L5",9,0,15,FALSE,15,"ON","F1",169,7,8,6,1,0.942220750539312,22.6428362613414,Inf,1
"2039","L6",15,0,15,FALSE,15,"ON","F1",170,13,14,6,1,2.21061132007171,Inf,Inf,1
"2040","L6",19,0,15,FALSE,15,"ON","F1",170,17,18,6,1,2.21061132007171,Inf,Inf,1
"2041","L2",7,0,20,FALSE,20,"ON","F1",171,6,7,6,1,0.702241098346943,Inf,Inf,1
"2042","L2",7,0,20,FALSE,20,"ON","F1",171,6,7,6,1,0.702241098346943,Inf,Inf,1
"2043","L2",10,0,20,FALSE,20,"ON","F1",171,9,10,6,1,0.702241098346943,Inf,Inf,1
"2044","L2",6,0,20,FALSE,20,"ON","F1",171,5,6,6,1,0.702241098346943,Inf,Inf,1
"2045","L2",9,0,20,FALSE,20,"ON","F1",171,8,9,6,1,0.702241098346943,Inf,Inf,1
"2046","L2",7,0,20,FALSE,20,"ON","F1",171,6,7,6,1,0.702241098346943,Inf,Inf,1
"2047","L2",8,0,20,FALSE,20,"ON","F1",171,7,8,6,1,0.702241098346943,Inf,Inf,1
"2048","L2",7,0,20,FALSE,20,"ON","F1",171,6,7,6,1,0.702241098346943,Inf,Inf,1
"2049","L2",7,0,20,FALSE,20,"ON","F1",171,6,7,6,1,0.702241098346943,Inf,Inf,1
"2050","L2",9,0,20,FALSE,20,"ON","F1",171,8,9,6,1,0.702241098346943,Inf,Inf,1
"2051","L2",7,0,20,FALSE,20,"ON","F1",171,6,7,6,1,0.702241098346943,Inf,Inf,1
"2052","L2",6,0,20,FALSE,20,"ON","F1",171,5,6,6,1,0.702241098346943,Inf,Inf,1
"2053","L3",8,0,20,FALSE,20,"ON","F1",172,6,7,6,1,0.557259891685565,12.2583445474899,Inf,1
"2054","L3",5,0,20,FALSE,20,"ON","F1",172,3,4,6,1,0.557259891685565,12.2583445474899,Inf,1
"2055","L3",5,0,20,FALSE,20,"ON","F1",172,3,4,6,1,0.557259891685565,12.2583445474899,Inf,1
"2056","L3",5,0,20,FALSE,20,"ON","F1",172,3,4,6,1,0.557259891685565,12.2583445474899,Inf,1
"2057","L3",5,0,20,FALSE,20,"ON","F1",172,3,4,6,1,0.557259891685565,12.2583445474899,Inf,1
"2058","L3",6,0,20,FALSE,20,"ON","F1",172,4,5,6,1,0.557259891685565,12.2583445474899,Inf,1
"2059","L3",6,0,20,FALSE,20,"ON","F1",172,4,5,6,1,0.557259891685565,12.2583445474899,Inf,1
"2060","L3",7,0,20,FALSE,20,"ON","F1",172,5,6,6,1,0.557259891685565,12.2583445474899,Inf,1
"2061","L3",5,0,20,FALSE,20,"ON","F1",172,3,4,6,1,0.557259891685565,12.2583445474899,Inf,1
"2062","L3",6,0,20,FALSE,20,"ON","F1",172,4,5,6,1,0.557259891685565,12.2583445474899,Inf,1
"2063","L3",6,0,20,FALSE,20,"ON","F1",172,4,5,6,1,0.557259891685565,12.2583445474899,Inf,1
"2064","L3",6,0,20,FALSE,20,"ON","F1",172,4,5,6,1,0.557259891685565,12.2583445474899,Inf,1
"2065","L4",5,0,20,FALSE,20,"ON","F1",173,3,4,6,1,0.603612523629204,Inf,Inf,1
"2066","L4",6,0,20,FALSE,20,"ON","F1",173,4,5,6,1,0.603612523629204,Inf,Inf,1
"2067","L4",6,0,20,FALSE,20,"ON","F1",173,4,5,6,1,0.603612523629204,Inf,Inf,1
"2068","L4",5,0,20,FALSE,20,"ON","F1",173,3,4,6,1,0.603612523629204,Inf,Inf,1
"2069","L4",5,0,20,FALSE,20,"ON","F1",173,3,4,6,1,0.603612523629204,Inf,Inf,1
"2070","L4",6,0,20,FALSE,20,"ON","F1",173,4,5,6,1,0.603612523629204,Inf,Inf,1
"2071","L4",6,0,20,FALSE,20,"ON","F1",173,4,5,6,1,0.603612523629204,Inf,Inf,1
"2072","L4",7,0,20,FALSE,20,"ON","F1",173,5,6,6,1,0.603612523629204,Inf,Inf,1
"2073","L4",5,0,20,FALSE,20,"ON","F1",173,3,4,6,1,0.603612523629204,Inf,Inf,1
"2074","L4",6,0,20,FALSE,20,"ON","F1",173,4,5,6,1,0.603612523629204,Inf,Inf,1
"2075","L4",7,0,20,FALSE,20,"ON","F1",173,5,6,6,1,0.603612523629204,Inf,Inf,1
"2076","L4",5,0,20,FALSE,20,"ON","F1",173,3,4,6,1,0.603612523629204,Inf,Inf,1
"2077","L5",5,0,20,FALSE,20,"ON","F1",174,3,4,6,1,0.513680497004857,12.4411031951193,Inf,1
"2078","L5",6,0,20,FALSE,20,"ON","F1",174,4,5,6,1,0.513680497004857,12.4411031951193,Inf,1
"2079","L5",5,0,20,FALSE,20,"ON","F1",174,3,4,6,1,0.513680497004857,12.4411031951193,Inf,1
"2080","L5",6,0,20,FALSE,20,"ON","F1",174,4,5,6,1,0.513680497004857,12.4411031951193,Inf,1
"2081","L5",5,0,20,FALSE,20,"ON","F1",174,3,4,6,1,0.513680497004857,12.4411031951193,Inf,1
"2082","L5",6,0,20,FALSE,20,"ON","F1",174,4,5,6,1,0.513680497004857,12.4411031951193,Inf,1
"2083","L5",6,0,20,FALSE,20,"ON","F1",174,4,5,6,1,0.513680497004857,12.4411031951193,Inf,1
"2084","L5",6,0,20,FALSE,20,"ON","F1",174,4,5,6,1,0.513680497004857,12.4411031951193,Inf,1
"2085","L5",6,0,20,FALSE,20,"ON","F1",174,4,5,6,1,0.513680497004857,12.4411031951193,Inf,1
"2086","L5",7,0,20,FALSE,20,"ON","F1",174,5,6,6,1,0.513680497004857,12.4411031951193,Inf,1
"2087","L5",5,0,20,FALSE,20,"ON","F1",174,3,4,6,1,0.513680497004857,12.4411031951193,Inf,1
"2088","L5",5,0,20,FALSE,20,"ON","F1",174,3,4,6,1,0.513680497004857,12.4411031951193,Inf,1
"2089","L6",11,0,20,FALSE,20,"ON","F1",175,9,10,6,1,1.28616166456566,Inf,Inf,1
"2090","L6",10,0,20,FALSE,20,"ON","F1",175,8,9,6,1,1.28616166456566,Inf,Inf,1
"2091","L6",10,0,20,FALSE,20,"ON","F1",175,8,9,6,1,1.28616166456566,Inf,Inf,1
"2092","L6",7,0,20,FALSE,20,"ON","F1",175,5,6,6,1,1.28616166456566,Inf,Inf,1
"2093","L6",9,0,20,FALSE,20,"ON","F1",175,7,8,6,1,1.28616166456566,Inf,Inf,1
"2094","L6",11,0,20,FALSE,20,"ON","F1",175,9,10,6,1,1.28616166456566,Inf,Inf,1
"2095","L6",12,0,20,FALSE,20,"ON","F1",175,10,11,6,1,1.28616166456566,Inf,Inf,1
"2096","L6",11,0,20,FALSE,20,"ON","F1",175,9,10,6,1,1.28616166456566,Inf,Inf,1
"2097","L6",8,0,20,FALSE,20,"ON","F1",175,6,7,6,1,1.28616166456566,Inf,Inf,1
"2098","L6",11,0,20,FALSE,20,"ON","F1",175,9,10,6,1,1.28616166456566,Inf,Inf,1
"2099","L6",10,0,20,FALSE,20,"ON","F1",175,8,9,6,1,1.28616166456566,Inf,Inf,1
"2100","L6",8,0,20,FALSE,20,"ON","F1",175,6,7,6,1,1.28616166456566,Inf,Inf,1
"2101","L2",5,0,25,FALSE,25,"ON","F1",176,4,5,6,1,0.437508173830526,Inf,Inf,1
"2102","L2",4,0,25,FALSE,25,"ON","F1",176,3,4,6,1,0.437508173830526,Inf,Inf,1
"2103","L2",5,0,25,FALSE,25,"ON","F1",176,4,5,6,1,0.437508173830526,Inf,Inf,1
"2104","L2",4,0,25,FALSE,25,"ON","F1",176,3,4,6,1,0.437508173830526,Inf,Inf,1
"2105","L2",5,0,25,FALSE,25,"ON","F1",176,4,5,6,1,0.437508173830526,Inf,Inf,1
"2106","L2",6,0,25,FALSE,25,"ON","F1",176,5,6,6,1,0.437508173830526,Inf,Inf,1
"2107","L2",4,0,25,FALSE,25,"ON","F1",176,3,4,6,1,0.437508173830526,Inf,Inf,1
"2108","L2",4,0,25,FALSE,25,"ON","F1",176,3,4,6,1,0.437508173830526,Inf,Inf,1
"2109","L2",6,0,25,FALSE,25,"ON","F1",176,5,6,6,1,0.437508173830526,Inf,Inf,1
"2110","L3",4,0,25,FALSE,25,"ON","F1",177,2,3,6,1,0.387369418257166,8.47858073563625,Inf,1
"2111","L3",4,0,25,FALSE,25,"ON","F1",177,2,3,6,1,0.387369418257166,8.47858073563625,Inf,1
"2112","L3",10,0,25,FALSE,25,"ON","F1",177,8,9,6,1,0.387369418257166,8.47858073563625,Inf,1
"2113","L3",5,0,25,FALSE,25,"ON","F1",177,3,4,6,1,0.387369418257166,8.47858073563625,Inf,1
"2114","L3",3,0,25,FALSE,25,"ON","F1",177,1,2,6,1,0.387369418257166,8.47858073563625,Inf,1
"2115","L3",5,0,25,FALSE,25,"ON","F1",177,3,4,6,1,0.387369418257166,8.47858073563625,Inf,1
"2116","L3",4,0,25,FALSE,25,"ON","F1",177,2,3,6,1,0.387369418257166,8.47858073563625,Inf,1
"2117","L3",4,0,25,FALSE,25,"ON","F1",177,2,3,6,1,0.387369418257166,8.47858073563625,Inf,1
"2118","L3",3,0,25,FALSE,25,"ON","F1",177,1,2,6,1,0.387369418257166,8.47858073563625,Inf,1
"2119","L4",7,0,25,FALSE,25,"ON","F1",178,5,6,6,1,0.396962839144732,Inf,Inf,1
"2120","L4",3,0,25,FALSE,25,"ON","F1",178,1,2,6,1,0.396962839144732,Inf,Inf,1
"2121","L4",2,0,25,FALSE,25,"ON","F1",178,0,1,6,1,0.396962839144732,Inf,Inf,1
"2122","L4",4,0,25,FALSE,25,"ON","F1",178,2,3,6,1,0.396962839144732,Inf,Inf,1
"2123","L4",3,0,25,FALSE,25,"ON","F1",178,1,2,6,1,0.396962839144732,Inf,Inf,1
"2124","L4",7,0,25,FALSE,25,"ON","F1",178,5,6,6,1,0.396962839144732,Inf,Inf,1
"2125","L4",4,0,25,FALSE,25,"ON","F1",178,2,3,6,1,0.396962839144732,Inf,Inf,1
"2126","L4",4,0,25,FALSE,25,"ON","F1",178,2,3,6,1,0.396962839144732,Inf,Inf,1
"2127","L4",4,0,25,FALSE,25,"ON","F1",178,2,3,6,1,0.396962839144732,Inf,Inf,1
"2128","L5",4,0,25,FALSE,25,"ON","F1",179,2,3,6,1,0.36286431169655,8.75483879444352,Inf,1
"2129","L5",3,0,25,FALSE,25,"ON","F1",179,1,2,6,1,0.36286431169655,8.75483879444352,Inf,1
"2130","L5",5,0,25,FALSE,25,"ON","F1",179,3,4,6,1,0.36286431169655,8.75483879444352,Inf,1
"2131","L5",4,0,25,FALSE,25,"ON","F1",179,2,3,6,1,0.36286431169655,8.75483879444352,Inf,1
"2132","L5",4,0,25,FALSE,25,"ON","F1",179,2,3,6,1,0.36286431169655,8.75483879444352,Inf,1
"2133","L5",4,0,25,FALSE,25,"ON","F1",179,2,3,6,1,0.36286431169655,8.75483879444352,Inf,1
"2134","L5",5,0,25,FALSE,25,"ON","F1",179,3,4,6,1,0.36286431169655,8.75483879444352,Inf,1
"2135","L5",4,0,25,FALSE,25,"ON","F1",179,2,3,6,1,0.36286431169655,8.75483879444352,Inf,1
"2136","L5",7,0,25,FALSE,25,"ON","F1",179,5,6,6,1,0.36286431169655,8.75483879444352,Inf,1
"2137","L6",7,0,25,FALSE,25,"ON","F1",180,5,6,6,1,0.799735409291676,Inf,Inf,1
"2138","L6",9,0,25,FALSE,25,"ON","F1",180,7,8,6,1,0.799735409291676,Inf,Inf,1
"2139","L6",7,0,25,FALSE,25,"ON","F1",180,5,6,6,1,0.799735409291676,Inf,Inf,1
"2140","L6",5,0,25,FALSE,25,"ON","F1",180,3,4,6,1,0.799735409291676,Inf,Inf,1
"2141","L6",6,0,25,FALSE,25,"ON","F1",180,4,5,6,1,0.799735409291676,Inf,Inf,1
"2142","L6",7,0,25,FALSE,25,"ON","F1",180,5,6,6,1,0.799735409291676,Inf,Inf,1
